timestamp,iface,rx_bytes_per_s,tx_bytes_per_s,rx_packets_per_s,tx_packets_per_s,rx_dropped_per_s,tx_dropped_per_s,throughput_Mbps,backlog_pkts,rtt_ms
2026-01-21 10:19:09.929017+00:00,s1-eth1,1274.6657707775462,484.17537029534697,14.821695009041234,4.940565003013744,0.0,0.0,0.014070729128583145,0,17.1
2026-01-21 10:19:09.929017+00:00,s1-eth5,0.0,790.4904004821991,0.0,9.881130006027488,0.0,0.0,0.006323923203857593,0,17.1
2026-01-21 10:19:09.929017+00:00,s2-eth2,484.17537029534697,1274.6657707775462,4.940565003013744,14.821695009041234,0.0,0.0,0.014070729128583145,0,17.1
2026-01-21 10:19:09.929017+00:00,s1-eth4,0.0,790.4904004821991,0.0,9.881130006027488,0.0,0.0,0.006323923203857593,0,17.1
2026-01-21 10:19:09.929017+00:00,s2-eth3,0.0,790.4904004821991,0.0,9.881130006027488,0.0,0.0,0.006323923203857593,0,17.1
2026-01-21 10:19:09.929017+00:00,s1-eth3,0.0,790.4904004821991,0.0,9.881130006027488,0.0,0.0,0.006323923203857593,0,17.1
2026-01-21 10:19:09.929017+00:00,s2-eth4,0.0,2025.6316512356352,0.0,24.702825015068722,0.0,0.0,0.016205053209885082,0,17.1
2026-01-21 10:19:09.929017+00:00,s1-eth2,484.17537029534697,1274.6657707775462,4.940565003013744,14.821695009041234,0.0,0.0,0.014070729128583145,0,17.1
2026-01-21 10:19:09.929017+00:00,s2-eth5,790.4904004821991,0.0,9.881130006027488,0.0,0.0,0.0,0.006323923203857593,0,17.1
2026-01-21 10:19:09.929017+00:00,s2-eth1,484.17537029534697,1274.6657707775462,4.940565003013744,14.821695009041234,0.0,0.0,0.014070729128583145,0,17.1
2026-01-21 10:19:10.128521+00:00,s2-eth5,0.0,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.128521+00:00,s1-eth3,0.0,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.128521+00:00,s2-eth3,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.128521+00:00,s2-eth4,0.0,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.128521+00:00,s2-eth1,491.2182211885476,942.3369957494588,5.012430828454567,10.024861656909135,0.0,0.0,0.011468441735504051,0,17.1
2026-01-21 10:19:10.128521+00:00,s1-eth2,491.2182211885476,942.3369957494588,5.012430828454567,10.024861656909135,0.0,0.0,0.011468441735504051,0,17.1
2026-01-21 10:19:10.128521+00:00,s2-eth2,491.2182211885476,942.3369957494588,5.012430828454567,10.024861656909135,0.0,0.0,0.011468441735504051,0,17.1
2026-01-21 10:19:10.128521+00:00,s1-eth5,0.0,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.128521+00:00,s1-eth1,942.3369957494588,491.2182211885476,10.024861656909135,5.012430828454567,0.0,0.0,0.011468441735504051,0,17.1
2026-01-21 10:19:10.128521+00:00,s1-eth4,0.0,451.1187745609111,0.0,5.012430828454567,0.0,0.0,0.0036089501964872888,0,17.1
2026-01-21 10:19:10.327024+00:00,s2-eth1,846.3348160984972,1400.4826123534656,10.075414477363061,15.113121716044592,0.0,0.0,0.0179745394276157,0,17.1
2026-01-21 10:19:10.327024+00:00,s2-eth5,453.39365148133777,1612.0663163780898,5.037707238681531,20.150828954726123,0.0,0.0,0.01652367974287542,0,17.1
2026-01-21 10:19:10.327024+00:00,s1-eth3,0.0,906.7873029626755,0.0,10.075414477363061,0.0,0.0,0.007254298423701404,0,17.1
2026-01-21 10:19:10.327024+00:00,s2-eth4,453.39365148133777,806.0331581890449,5.037707238681531,10.075414477363061,0.0,0.0,0.010075414477363062,0,17.1
2026-01-21 10:19:10.327024+00:00,s1-eth4,0.0,906.7873029626755,0.0,10.075414477363061,0.0,0.0,0.007254298423701404,0,17.1
2026-01-21 10:19:10.327024+00:00,s1-eth5,0.0,906.7873029626755,0.0,10.075414477363061,0.0,0.0,0.007254298423701404,0,17.1
2026-01-21 10:19:10.327024+00:00,s1-eth2,493.69530939079004,1400.4826123534656,5.037707238681531,15.113121716044592,0.0,0.0,0.015153423373954046,0,17.1
2026-01-21 10:19:10.327024+00:00,s1-eth1,1400.4826123534656,846.3348160984972,15.113121716044592,10.075414477363061,0.0,0.0,0.0179745394276157,0,17.1
2026-01-21 10:19:10.327024+00:00,s2-eth2,493.69530939079004,1753.1221190611727,5.037707238681531,20.150828954726123,0.0,0.0,0.0179745394276157,0,17.1
2026-01-21 10:19:10.327024+00:00,s2-eth3,0.0,1712.8204611517206,0.0,20.150828954726123,0.0,0.0,0.013702563689213765,0,17.1
2026-01-21 10:19:10.526746+00:00,s1-eth2,490.682048046785,0.0,5.006959673946786,0.0,0.0,0.0,0.00392545638437428,0,17.1
2026-01-21 10:19:10.526746+00:00,s1-eth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.526746+00:00,s2-eth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.526746+00:00,s2-eth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.526746+00:00,s1-eth1,0.0,490.682048046785,0.0,5.006959673946786,0.0,0.0,0.00392545638437428,0,17.1
2026-01-21 10:19:10.526746+00:00,s2-eth2,490.682048046785,490.682048046785,5.006959673946786,5.006959673946786,0.0,0.0,0.00785091276874856,0,17.1
2026-01-21 10:19:10.526746+00:00,s1-eth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.526746+00:00,s2-eth1,490.682048046785,490.682048046785,5.006959673946786,5.006959673946786,0.0,0.0,0.00785091276874856,0,17.1
2026-01-21 10:19:10.526746+00:00,s2-eth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.526746+00:00,s1-eth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.726736+00:00,s2-eth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.726736+00:00,s2-eth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.726736+00:00,s2-eth1,490.0245012250613,490.0245012250613,5.000250012500625,5.000250012500625,0.0,0.0,0.00784039201960098,0,17.1
2026-01-21 10:19:10.726736+00:00,s2-eth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1
2026-01-21 10:19:10.726736+00:00,s2-eth2,490.0245012250613,490.0245012250613,5.000250012500625,5.000250012500625,0.0,0.0,0.00784039201960098,0,17.1
