timestamp,rtt_ms
2026-01-21 10:34:45.153611776+00:00,17.1
2026-01-21 10:34:45.353822976+00:00,11.5
2026-01-21 10:34:45.550021888+00:00,6.8
2026-01-21 10:34:45.770964992+00:00,26.3
2026-01-21 10:34:45.959165952+00:00,13.2
2026-01-21 10:34:46.155085056+00:00,7.78
2026-01-21 10:34:46.354761984+00:00,5.55
2026-01-21 10:34:46.559584+00:00,9.06
2026-01-21 10:34:46.767420928+00:00,15.6
2026-01-21 10:34:46.961029120+00:00,7.95
2026-01-21 10:34:47.162668032+00:00,7.31
2026-01-21 10:34:47.363365888+00:00,7.31
2026-01-21 10:34:47.563399168+00:00,6.32
2026-01-21 10:34:47.771881216+00:00,4.82
2026-01-21 10:34:47.973611008+00:00,5.06
2026-01-21 10:34:48.173656832+00:00,4.83
2026-01-21 10:34:48.375390976+00:00,5.1
2026-01-21 10:34:48.577200896+00:00,6.39
2026-01-21 10:34:48.777487104+00:00,5.55
2026-01-21 10:34:48.978746880+00:00,5.9
2026-01-21 10:34:49.177836032+00:00,4.72
2026-01-21 10:34:49.379869952+00:00,4.95
2026-01-21 10:34:49.580679936+00:00,5.62
2026-01-21 10:34:49.782140928+00:00,5.47
2026-01-21 10:34:49.982643968+00:00,5.22
2026-01-21 10:34:50.183985920+00:00,5.36
2026-01-21 10:34:50.385785088+00:00,6.32
2026-01-21 10:34:50.586287872+00:00,6.01
2026-01-21 10:34:50.786680832+00:00,5.95
2026-01-21 10:34:50.988173056+00:00,5.87
2026-01-21 10:34:51.188809984+00:00,4.88
2026-01-21 10:34:51.392235008+00:00,5.97
2026-01-21 10:34:51.592189952+00:00,5.74
2026-01-21 10:34:51.794864896+00:00,6.92
2026-01-21 10:34:51.994704896+00:00,6.49
2026-01-21 10:34:52.194176+00:00,5.04
2026-01-21 10:34:52.395741952+00:00,5.5
2026-01-21 10:34:52.597795072+00:00,6.4
2026-01-21 10:34:52.797755904+00:00,4.82
2026-01-21 10:34:52.999627008+00:00,4.87
2026-01-21 10:34:53.202344960+00:00,7.08
2026-01-21 10:34:53.402535936+00:00,6.92
2026-01-21 10:34:53.604336128+00:00,7.5
2026-01-21 10:34:53.803080960+00:00,5.5
2026-01-21 10:34:54.006066176+00:00,7.35
2026-01-21 10:34:54.204535040+00:00,6.16
2026-01-21 10:34:54.406085120+00:00,5.43
2026-01-21 10:34:54.609178112+00:00,7.24
2026-01-21 10:34:54.810971136+00:00,8.23
2026-01-21 10:34:55.010287104+00:00,6.86
2026-01-21 10:34:55.211062016+00:00,5.71
2026-01-21 10:34:55.412920832+00:00,5.8
2026-01-21 10:34:55.612868096+00:00,4.65
2026-01-21 10:34:55.816152064+00:00,6.56
2026-01-21 10:34:56.016666880+00:00,6.03
2026-01-21 10:34:56.217249024+00:00,6.25
2026-01-21 10:34:56.418976+00:00,7.4
2026-01-21 10:34:56.616722944+00:00,4.59
2026-01-21 10:34:56.820417024+00:00,6.99
2026-01-21 10:34:57.022012928+00:00,7.36
2026-01-21 10:34:57.294168064+00:00,4.66
2026-01-21 10:34:57.495727104+00:00,5.11
2026-01-21 10:34:57.728070912+00:00,29.6
2026-01-21 10:34:57.909143808+00:00,8.07
2026-01-21 10:34:58.123089152+00:00,21.2
2026-01-21 10:34:58.312936960+00:00,10.3
2026-01-21 10:34:58.517606144+00:00,6.22
2026-01-21 10:34:58.769011968+00:00,9.96
2026-01-21 10:34:59.017154048+00:00,5.79
2026-01-21 10:34:59.217315840+00:00,4.48
2026-01-21 10:34:59.419383040+00:00,5.85
2026-01-21 10:34:59.621565184+00:00,6.97
2026-01-21 10:34:59.821671936+00:00,6.35
2026-01-21 10:35:00.023387904+00:00,6.87
2026-01-21 10:35:00.224466944+00:00,5.31
2026-01-21 10:35:00.426171136+00:00,6.49
2026-01-21 10:35:00.628912896+00:00,8.28
2026-01-21 10:35:00.828242944+00:00,6.56
2026-01-21 10:35:01.036020992+00:00,11.5
2026-01-21 10:35:01.232512+00:00,6.91
2026-01-21 10:35:01.453895936+00:00,25.1
2026-01-21 10:35:01.673288960+00:00,40.9
2026-01-21 10:35:01.846957824+00:00,12.5
2026-01-21 10:35:02.041959936+00:00,5.73
2026-01-21 10:35:02.254499072+00:00,16.1
2026-01-21 10:35:02.445699840+00:00,5.74
2026-01-21 10:35:02.655319040+00:00,7.97
2026-01-21 10:35:02.858267904+00:00,9.92
2026-01-21 10:35:03.054500096+00:00,5.77
2026-01-21 10:35:03.293080064+00:00,27.6
2026-01-21 10:35:03.501862912+00:00,33.3
2026-01-21 10:35:03.678411008+00:00,8.47
2026-01-21 10:35:03.876747008+00:00,5.05
2026-01-21 10:35:04.107544064+00:00,6.66
2026-01-21 10:35:04.345639936+00:00,11.2
2026-01-21 10:35:04.572882944+00:00,6.01
2026-01-21 10:35:04.811208960+00:00,5.52
2026-01-21 10:35:05.013703936+00:00,6.51
2026-01-21 10:35:05.214967040+00:00,6.8
2026-01-21 10:35:05.415469056+00:00,5.52
2026-01-21 10:35:05.617213952+00:00,6.15
2026-01-21 10:35:05.817065984+00:00,5.68
2026-01-21 10:35:06.019517952+00:00,6.62
2026-01-21 10:35:06.234262016+00:00,20.5
2026-01-21 10:35:06.422040064+00:00,7.24
2026-01-21 10:35:06.632972032+00:00,11.2
2026-01-21 10:35:06.830884864+00:00,6.09
2026-01-21 10:35:07.032297984+00:00,6.44
2026-01-21 10:35:07.234732032+00:00,8.18
2026-01-21 10:35:07.435895808+00:00,8.2
2026-01-21 10:35:07.634632960+00:00,5.68
2026-01-21 10:35:07.837291008+00:00,5.85
2026-01-21 10:35:08.091542016+00:00,24.9
2026-01-21 10:35:08.274256896+00:00,6.39
2026-01-21 10:35:08.483654144+00:00,14.1
2026-01-21 10:35:08.678544128+00:00,8.36
2026-01-21 10:35:08.896783104+00:00,5.06
2026-01-21 10:35:09.111300096+00:00,11.5
2026-01-21 10:35:09.309954048+00:00,9.3
2026-01-21 10:35:09.522558976+00:00,15.8
2026-01-21 10:35:09.770721792+00:00,9.93
2026-01-21 10:35:10.002048+00:00,6.17
2026-01-21 10:35:10.239340032+00:00,5.56
2026-01-21 10:35:10.441901824+00:00,6.1
2026-01-21 10:35:10.643079168+00:00,6.09
2026-01-21 10:35:10.848594944+00:00,10.7
2026-01-21 10:35:11.052432128+00:00,12.2
2026-01-21 10:35:11.248927232+00:00,7.3
2026-01-21 10:35:11.448432896+00:00,6.16
2026-01-21 10:35:11.668308992+00:00,25.3
2026-01-21 10:35:11.880721920+00:00,33.9
2026-01-21 10:35:12.070137856+00:00,23.0
2026-01-21 10:35:12.256581120+00:00,9.29
2026-01-21 10:35:12.471365888+00:00,16.5
2026-01-21 10:35:12.664866816+00:00,7.11
2026-01-21 10:35:12.865398016+00:00,6.78
2026-01-21 10:35:13.076797952+00:00,9.37
2026-01-21 10:35:13.275085056+00:00,6.6
2026-01-21 10:35:13.486519040+00:00,13.3
2026-01-21 10:35:13.697014016+00:00,20.8
2026-01-21 10:35:13.882929920+00:00,4.98
2026-01-21 10:35:14.084715008+00:00,6.3
2026-01-21 10:35:14.283726080+00:00,4.65
2026-01-21 10:35:14.525527040+00:00,41.6
2026-01-21 10:35:14.707528192+00:00,21.7
2026-01-21 10:35:14.893136896+00:00,6.37
2026-01-21 10:35:15.149188096+00:00,24.0
2026-01-21 10:35:15.331175168+00:00,5.81
2026-01-21 10:35:15.533902848+00:00,6.55
2026-01-21 10:35:15.802035200+00:00,7.99
2026-01-21 10:35:16.001235968+00:00,6.43
2026-01-21 10:35:16.207467008+00:00,10.3
2026-01-21 10:35:16.404665856+00:00,5.82
2026-01-21 10:35:16.605034240+00:00,5.23
2026-01-21 10:35:16.864777216+00:00,5.41
2026-01-21 10:35:17.070081024+00:00,7.18
2026-01-21 10:35:17.281257984+00:00,5.35
2026-01-21 10:35:17.522028800+00:00,11.9
2026-01-21 10:35:17.719060992+00:00,6.75
2026-01-21 10:35:17.960442112+00:00,9.25
2026-01-21 10:35:18.192380928+00:00,5.05
2026-01-21 10:35:18.393915904+00:00,5.87
2026-01-21 10:35:18.602454016+00:00,5.75
2026-01-21 10:35:18.809118976+00:00,6.72
2026-01-21 10:35:19.010152960+00:00,6.42
2026-01-21 10:35:19.263670016+00:00,13.9
2026-01-21 10:35:19.469389056+00:00,15.8
2026-01-21 10:35:19.659934976+00:00,5.13
