timestamp,iface,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,backlog_bytes,backlog_pkts
2025-12-23T12:31:49.237500+00:00,s1-eth1,1106,606,13,7,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s1-eth2,516,1196,6,14,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s1-eth3,516,1196,6,14,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s1-eth4,516,1106,6,13,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s1-eth5,516,1196,6,14,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s2-eth1,606,1106,7,13,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s2-eth2,516,1016,6,12,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s2-eth3,516,946,6,11,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s2-eth4,426,946,5,11,0,0,0,0
2025-12-23T12:31:49.237500+00:00,s2-eth5,266,856,3,10,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s1-eth1,1266,606,15,7,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s1-eth2,516,1356,6,16,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s1-eth3,516,1356,6,16,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s1-eth4,516,1266,6,15,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s1-eth5,516,1356,6,16,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s2-eth1,606,1266,7,15,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s2-eth2,516,1176,6,14,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s2-eth3,516,1106,6,13,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s2-eth4,426,1106,5,13,0,0,0,0
2025-12-23T12:31:49.439014+00:00,s2-eth5,426,856,5,10,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s1-eth1,1356,606,16,7,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s1-eth2,516,1446,6,17,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s1-eth3,516,1446,6,17,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s1-eth4,516,1356,6,16,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s1-eth5,516,1446,6,17,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s2-eth1,606,1356,7,16,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s2-eth2,516,1266,6,15,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s2-eth3,516,1196,6,14,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s2-eth4,516,1106,6,13,0,0,0,0
2025-12-23T12:31:49.637860+00:00,s2-eth5,426,946,5,11,0,0,0,0
2025-12-23T12:31:49.839158+00:00,s1-eth1,1446,606,17,7,0,0,0,0
2025-12-23T12:31:49.839158+00:00,s1-eth2,516,1536,6,18,0,0,0,0
2025-12-23T12:31:49.839158+00:00,s1-eth3,516,1536,6,18,0,0,0,0
2025-12-23T12:31:49.839158+00:00,s1-eth4,516,1446,6,17,0,0,0,0
2025-12-23T12:31:49.839158+00:00,s1-eth5,516,1536,6,18,0,0,0,0
