timestamp,iface,rx_bytes_per_s,tx_bytes_per_s,rx_packets_per_s,tx_packets_per_s,rx_dropped_per_s,tx_dropped_per_s,throughput_Mbps,backlog_pkts
2025-12-23 12:45:39.176662+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:39.336103+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:39.536381+00:00,s1-eth1,449.37536823814895,0.0,4.9930596470905435,0.0,0.0,0.0,0.0035950029459051918,0
2025-12-23 12:45:39.736935+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:39.937527+00:00,s1-eth1,797.6389885937625,0.0,9.970487357422032,0.0,0.0,0.0,0.0063811119087501,0
2025-12-23 12:45:40.136001+00:00,s1-eth1,453.4598990295958,0.0,5.038443322551064,0.0,0.0,0.0,0.0036276791922367664,0
2025-12-23 12:45:40.340904+00:00,s1-eth1,0.0,341.62506161452006,0.0,4.880358023064572,0.0,0.0,0.0027330004929161603,0
2025-12-23 12:45:40.536894+00:00,s1-eth1,0.0,357.16107964692077,0.0,5.1023011378131535,0.0,0.0,0.0028572886371753662,0
2025-12-23 12:45:40.736041+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:40.936521+00:00,s1-eth1,349.1620111731844,0.0,4.988028731045491,0.0,0.0,0.0,0.0027932960893854754,0
2025-12-23 12:45:41.143783+00:00,s1-eth1,0.0,337.73677760515676,0.0,4.824811108645097,0.0,0.0,0.002701894220841254,0
2025-12-23 12:45:41.336830+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:41.536152+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:41.738983+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:41.938581+00:00,s1-eth1,0.0,350.7049168829347,0.0,5.010070241184781,0.0,0.0,0.0028056393350634774,0
2025-12-23 12:45:42.136326+00:00,s1-eth1,353.99125135907354,353.99125135907354,5.057017876558193,5.057017876558193,0.0,0.0,0.005663860021745177,0
2025-12-23 12:45:42.337456+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:42.542328+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:42.739495+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:42.936851+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:43.136113+00:00,s1-eth1,702.5925665706457,0.0,10.037036665294938,0.0,0.0,0.0,0.0056207405325651655,0
2025-12-23 12:45:43.336247+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:43.546003+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:43.743132+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-23 12:45:43.939675+00:00,s1-eth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
