timestamp,iface,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,backlog_bytes,backlog_pkts
2025-12-23T12:45:38.935900+00:00,s1-eth1,1282,606,15,7,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s1-eth2,516,1372,6,16,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s1-eth3,516,1372,6,16,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s1-eth4,516,1372,6,16,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s1-eth5,516,1282,6,15,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s2-eth1,606,1282,7,15,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s2-eth2,516,1102,6,13,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s2-eth3,516,942,6,11,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s2-eth4,426,782,5,9,0,0,0,0
2025-12-23T12:45:38.935900+00:00,s2-eth5,266,856,3,10,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s1-eth1,1282,606,15,7,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s1-eth2,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s1-eth3,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s1-eth4,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s1-eth5,516,1282,6,15,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s2-eth1,606,1282,7,15,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s2-eth2,516,1102,6,13,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s2-eth3,516,942,6,11,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s2-eth4,426,782,5,9,0,0,0,0
2025-12-23T12:45:39.176662+00:00,s2-eth5,266,856,3,10,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s1-eth1,1282,606,15,7,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s1-eth2,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s1-eth3,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s1-eth4,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s1-eth5,516,1282,6,15,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s2-eth1,606,1282,7,15,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s2-eth2,516,1192,6,14,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s2-eth3,516,1032,6,12,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s2-eth4,426,942,5,11,0,0,0,0
2025-12-23T12:45:39.336103+00:00,s2-eth5,266,1016,3,12,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s1-eth1,1372,606,16,7,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s1-eth2,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s1-eth3,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s1-eth4,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s1-eth5,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s2-eth1,606,1372,7,16,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s2-eth2,516,1282,6,15,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s2-eth3,516,1122,6,13,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s2-eth4,516,942,6,11,0,0,0,0
2025-12-23T12:45:39.536381+00:00,s2-eth5,266,1106,3,13,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s1-eth1,1372,606,16,7,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s1-eth2,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s1-eth3,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s1-eth4,516,1462,6,17,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s1-eth5,516,1372,6,16,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s2-eth1,606,1372,7,16,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s2-eth2,516,1282,6,15,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s2-eth3,516,1122,6,13,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s2-eth4,516,942,6,11,0,0,0,0
2025-12-23T12:45:39.736935+00:00,s2-eth5,266,1196,3,14,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s1-eth1,1532,606,18,7,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s1-eth2,516,1622,6,19,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s1-eth3,516,1622,6,19,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s1-eth4,516,1622,6,19,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s1-eth5,516,1532,6,18,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s2-eth1,606,1532,7,18,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s2-eth2,516,1442,6,17,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s2-eth3,516,1282,6,15,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s2-eth4,516,1192,6,14,0,0,0,0
2025-12-23T12:45:39.937527+00:00,s2-eth5,426,1196,5,14,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s1-eth1,1622,606,19,7,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s1-eth2,516,1712,6,20,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s1-eth3,516,1712,6,20,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s1-eth4,516,1712,6,20,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s1-eth5,516,1622,6,19,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s2-eth1,606,1622,7,19,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s2-eth2,516,1532,6,18,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s2-eth3,516,1372,6,16,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s2-eth4,516,1282,6,15,0,0,0,0
2025-12-23T12:45:40.136001+00:00,s2-eth5,516,1196,6,14,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s1-eth1,1622,676,19,8,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s1-eth2,586,1712,7,20,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s1-eth3,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s1-eth4,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s1-eth5,516,1692,6,20,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s2-eth1,676,1622,8,19,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s2-eth2,516,1602,6,19,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s2-eth3,516,1442,6,17,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s2-eth4,516,1352,6,16,0,0,0,0
2025-12-23T12:45:40.340904+00:00,s2-eth5,516,1266,6,15,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s1-eth1,1622,746,19,9,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s1-eth2,586,1782,7,21,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s1-eth3,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s1-eth4,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s1-eth5,516,1692,6,20,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s2-eth1,746,1622,9,19,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s2-eth2,516,1672,6,20,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s2-eth3,516,1512,6,18,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s2-eth4,516,1422,6,17,0,0,0,0
2025-12-23T12:45:40.536894+00:00,s2-eth5,516,1336,6,16,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s1-eth1,1622,746,19,9,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s1-eth2,586,1782,7,21,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s1-eth3,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s1-eth4,516,1782,6,21,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s1-eth5,516,1692,6,20,0,0,70,1
2025-12-23T12:45:40.736041+00:00,s2-eth1,746,1692,9,20,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s2-eth2,516,1672,6,20,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s2-eth3,516,1512,6,18,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s2-eth4,516,1422,6,17,0,0,0,0
2025-12-23T12:45:40.736041+00:00,s2-eth5,516,1336,6,16,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s1-eth1,1692,746,20,9,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s1-eth2,586,1852,7,22,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s1-eth3,516,1852,6,22,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s1-eth4,516,1852,6,22,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s1-eth5,516,1762,6,21,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s2-eth1,746,1692,9,20,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s2-eth2,516,1672,6,20,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s2-eth3,516,1512,6,18,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s2-eth4,516,1422,6,17,0,0,0,0
2025-12-23T12:45:40.936521+00:00,s2-eth5,516,1336,6,16,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s1-eth1,1692,816,20,10,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s1-eth2,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s1-eth3,516,1922,6,23,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s1-eth4,586,1852,7,22,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s1-eth5,516,1832,6,22,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s2-eth1,816,1692,10,20,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s2-eth2,516,1742,6,21,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s2-eth3,516,1582,6,19,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s2-eth4,516,1492,6,18,0,0,0,0
2025-12-23T12:45:41.143783+00:00,s2-eth5,516,1406,6,17,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s1-eth1,1692,816,20,10,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s1-eth2,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s1-eth3,516,1922,6,23,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s1-eth4,586,1852,7,22,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s1-eth5,516,1832,6,22,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s2-eth1,816,1692,10,20,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s2-eth2,516,1742,6,21,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s2-eth3,516,1582,6,19,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s2-eth4,516,1492,6,18,0,0,0,0
2025-12-23T12:45:41.336830+00:00,s2-eth5,516,1406,6,17,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s1-eth1,1692,816,20,10,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s1-eth2,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s1-eth3,516,1992,6,24,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s1-eth4,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s1-eth5,516,1832,6,22,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s2-eth1,816,1692,10,20,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s2-eth2,516,1742,6,21,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s2-eth3,516,1582,6,19,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s2-eth4,516,1492,6,18,0,0,0,0
2025-12-23T12:45:41.536152+00:00,s2-eth5,516,1406,6,17,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s1-eth1,1692,816,20,10,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s1-eth2,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s1-eth3,516,1992,6,24,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s1-eth4,586,1922,7,23,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s1-eth5,516,1832,6,22,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s2-eth1,816,1692,10,20,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s2-eth2,516,1742,6,21,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s2-eth3,516,1582,6,19,0,0,0,0
2025-12-23T12:45:41.738983+00:00,s2-eth4,516,1492,6,18,0,0,0,0
