mode,method,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean,thr_global_rmse,thr_idle_rmse,thr_busy_rmse,thr_idle_fp,thr_idle_mean,delay_global_rmse,delay_idle_rmse,delay_busy_rmse,delay_idle_fp,delay_idle_mean
nowcast,zero,queue_pkts,202.0454350330416,129.64723365537188,202.0454350330416,10.24288232890079,706.2277775000435,0.0,0.0,,,,,,,,,,
nowcast,zero,throughput_Mbps,1.535843278274323,1.468646517314849,,,,,,1.535843278274323,0.0034098426289283796,1.5492922195469558,0.0,0.0,,,,,
nowcast,zero,utilization,0.6715866657276913,0.5952567982331404,,,,,,,,,,,,,,,
nowcast,zero,rtt_ms,1839.5292889818604,1839.5292889818604,,,,,,,,,,,1839.5292889818604,nan,1839.5292889818604,nan,nan
nowcast,persistence,queue_pkts,101.85816311146525,89.79426061855636,101.85816311146525,65.7960629379927,279.9499881546141,0.015615284607992764,9.625840823017354,,,,,,,,,,
nowcast,persistence,throughput_Mbps,0.9540939216998086,0.9965742901664835,,,,,,0.9540939216998086,0.8427034558133047,0.9559371425434238,0.283033033033033,0.30597630543662263,,,,,
nowcast,persistence,utilization,0.4266948276277203,0.4331469839589106,,,,,,,,,,,,,,,
nowcast,persistence,rtt_ms,146.08156309803618,146.08156309803618,,,,,,,,,,,146.08156309803618,nan,146.08156309803618,nan,nan
