timestamp,rtt_ms
2026-01-21 12:21:59.708688896+00:00,415.0
2026-01-21 12:21:59.908518912+00:00,413.0
2026-01-21 12:22:00.117662976+00:00,418.0
2026-01-21 12:22:00.319483904+00:00,419.0
2026-01-21 12:22:00.514427904+00:00,413.0
2026-01-21 12:22:00.720403968+00:00,418.0
2026-01-21 12:22:00.932658944+00:00,429.0
2026-01-21 12:22:01.119441152+00:00,416.0
2026-01-21 12:22:01.330235904+00:00,422.0
2026-01-21 12:22:01.521136896+00:00,412.0
2026-01-21 12:22:01.729865984+00:00,419.0
2026-01-21 12:22:01.923078144+00:00,412.0
2026-01-21 12:22:02.127252224+00:00,415.0
2026-01-21 12:22:02.326857984+00:00,412.0
2026-01-21 12:22:02.530401024+00:00,414.0
2026-01-21 12:22:02.729756160+00:00,413.0
2026-01-21 12:22:02.940457984+00:00,422.0
2026-01-21 12:22:03.161277952+00:00,442.0
2026-01-21 12:22:03.341504+00:00,422.0
2026-01-21 12:22:03.539144960+00:00,418.0
2026-01-21 12:22:03.747521024+00:00,423.0
2026-01-21 12:22:03.941212928+00:00,416.0
2026-01-21 12:22:09.022249984+00:00,5295.0
2026-01-21 12:22:11.146596864+00:00,7219.0
2026-01-21 12:22:11.246989056+00:00,6223.0
2026-01-21 12:22:11.247044096+00:00,5224.0
2026-01-21 12:22:11.247803904+00:00,3223.0
2026-01-21 12:22:11.247826944+00:00,2225.0
2026-01-21 12:22:11.248083968+00:00,1226.0
2026-01-21 12:22:11.249339136+00:00,219.0
2026-01-21 12:22:11.249347072+00:00,18.4
2026-01-21 12:22:11.440318976+00:00,8.22
2026-01-21 12:22:11.652211968+00:00,18.1
2026-01-21 12:22:11.856247040+00:00,20.9
2026-01-21 12:22:12.049860096+00:00,12.5
2026-01-21 12:22:12.245359872+00:00,6.89
2026-01-21 12:22:12.446481920+00:00,6.72
2026-01-21 12:22:12.650947072+00:00,9.62
2026-01-21 12:22:12.849942016+00:00,7.23
2026-01-21 12:22:13.049696+00:00,6.14
2026-01-21 12:22:13.249204992+00:00,5.0
2026-01-21 12:22:13.455940864+00:00,6.89
2026-01-21 12:22:13.657430784+00:00,4.56
2026-01-21 12:22:13.858928896+00:00,4.73
2026-01-21 12:22:14.060990208+00:00,5.22
2026-01-21 12:22:14.262159104+00:00,5.8
2026-01-21 12:22:14.463702016+00:00,6.07
2026-01-21 12:22:14.664505088+00:00,6.06
2026-01-21 12:22:14.864317952+00:00,5.1
2026-01-21 12:22:15.066073856+00:00,5.96
2026-01-21 12:22:15.265438976+00:00,4.98
2026-01-21 12:22:15.465961984+00:00,5.34
2026-01-21 12:22:15.667692800+00:00,6.16
2026-01-21 12:22:15.869357056+00:00,5.84
2026-01-21 12:22:16.070877184+00:00,5.68
2026-01-21 12:22:16.273302016+00:00,5.84
2026-01-21 12:22:16.473987072+00:00,5.29
2026-01-21 12:22:16.674393856+00:00,4.67
2026-01-21 12:22:16.877273088+00:00,5.1
2026-01-21 12:22:17.080573184+00:00,8.21
2026-01-21 12:22:17.279334144+00:00,6.39
2026-01-21 12:22:17.479300096+00:00,4.9
2026-01-21 12:22:17.682415872+00:00,6.0
2026-01-21 12:22:17.884680960+00:00,7.31
2026-01-21 12:22:18.084713984+00:00,6.36
2026-01-21 12:22:18.283483136+00:00,4.48
2026-01-21 12:22:18.484844032+00:00,5.14
2026-01-21 12:22:18.686022912+00:00,5.82
2026-01-21 12:22:18.887510016+00:00,5.75
2026-01-21 12:22:19.088450048+00:00,5.62
2026-01-21 12:22:19.290544128+00:00,6.54
2026-01-21 12:22:19.491120128+00:00,5.44
2026-01-21 12:22:19.692483840+00:00,5.59
2026-01-21 12:22:19.892987136+00:00,5.36
2026-01-21 12:22:20.094083072+00:00,5.8
2026-01-21 12:22:20.295486976+00:00,5.35
2026-01-21 12:22:20.497056+00:00,5.7
2026-01-21 12:22:20.698371840+00:00,5.41
2026-01-21 12:22:20.899138048+00:00,4.8
2026-01-21 12:22:21.102024960+00:00,6.63
2026-01-21 12:22:21.302745088+00:00,6.34
2026-01-21 12:22:21.503629056+00:00,5.84
2026-01-21 12:22:21.705359872+00:00,6.36
2026-01-21 12:22:21.906999040+00:00,7.28
2026-01-21 12:22:22.106446080+00:00,6.14
2026-01-21 12:22:22.305882880+00:00,4.95
2026-01-21 12:22:22.508678912+00:00,5.85
2026-01-21 12:22:22.787302912+00:00,82.6
