mode,method,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,zero,queue_pkts,21.272949404907724,0.0,21.272949404907724,0.6597576747744855,83.43737444661987,0.0,0.0
nowcast,zero,throughput_Mbps,1.250087004136826,0.0015841607972087264,,,,,
nowcast,zero,utilization,0.35626865411506553,1.5841608223081777e-06,,,,,
nowcast,zero,rtt_ms,337.23899117134357,337.23899117134357,,,,,
nowcast,persistence,queue_pkts,2.331716185345826,0.0,2.331716185345826,1.426577139949785,7.376636952383703,0.0007892659826361484,0.07655880031570639
nowcast,persistence,throughput_Mbps,0.1894098632320727,0.0021188801138384804,,,,,
nowcast,persistence,utilization,0.057235479424505506,2.1188801540766327e-06,,,,,
nowcast,persistence,rtt_ms,42.114387071691645,42.114387071691645,,,,,
