mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean,thr_global_rmse,thr_idle_rmse,thr_busy_rmse,thr_idle_fp,thr_idle_mean,delay_global_rmse,delay_idle_rmse,delay_busy_rmse,delay_idle_fp,delay_idle_mean
lead1,queue_pkts,7.033734400824086,0.04887838397690284,7.033734400824086,6.9787096946170575,7.7844903487489026,0.0015841584158415843,2.44061017036438,,,,,,,,,,
lead1,throughput_Mbps,0.21909977389904464,0.007922252404682688,,,,,,0.21909977389904464,0.17875181955874112,0.3071065534276463,0.18104738154613467,0.035409457981586456,,,,,
lead1,utilization,0.07854637045711405,0.00773570465406281,,,,,,,,,,,,,,,
lead1,qdelay_ms,180.44377989413493,215.71438139825713,,,,,,,,,,,180.44377989413493,40.1904922228362,205.36270231105894,1.0,17.590288162231445
