mode,method,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean,thr_global_rmse,thr_idle_rmse,thr_busy_rmse,thr_idle_fp,thr_idle_mean,delay_global_rmse,delay_idle_rmse,delay_busy_rmse,delay_idle_fp,delay_idle_mean
nowcast,zero,queue_pkts,21.272949404907724,0.0,21.272949404907724,0.6597576747744855,83.43737444661987,0.0,0.0,,,,,,,,,,
nowcast,zero,throughput_Mbps,1.250087004136826,0.0015841607972087264,,,,,,1.250087004136826,0.00438094895753593,2.4614120297602105,0.0,0.0,,,,,
nowcast,zero,utilization,0.35626865411506553,1.5841608223081777e-06,,,,,,,,,,,,,,,
nowcast,zero,qdelay_ms,332.8733850305834,332.87338503058345,,,,,,,,,,,332.8733850305834,0.45482482361984694,380.8714763870448,0.0,0.0
nowcast,persistence,queue_pkts,2.331716185345826,0.0,2.331716185345826,1.426577139949785,7.376636952383703,0.0007892659826361484,0.07655880031570639,,,,,,,,,,
nowcast,persistence,throughput_Mbps,0.1894098632320727,0.0021188801138384804,,,,,,0.1894098632320727,0.09976071251786592,0.33235266449288425,0.006464445549477871,0.007197299736972448,,,,,
nowcast,persistence,utilization,0.057235479424505506,2.1188801540766327e-06,,,,,,,,,,,,,,,
nowcast,persistence,qdelay_ms,42.101481606378954,42.101481606378954,,,,,,,,,,,42.101481606378954,54.569411156921625,37.41505016415312,0.234375,8.55812523359782
