PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=22.0 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=20.2 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=21.7 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=21.5 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=24.0 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=22.3 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=26.7 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=23.2 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=25.8 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=23.4 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=23.9 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=24.3 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=22.6 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=30.4 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=20.5 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=19.6 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=21.2 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=23.3 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=28.9 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=27.0 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=20.6 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=20.5 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=19.5 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=33.9 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=28.2 ms
64 bytes from 10.0.0.10: icmp_seq=51 ttl=64 time=23.9 ms
64 bytes from 10.0.0.10: icmp_seq=52 ttl=64 time=23.4 ms
64 bytes from 10.0.0.10: icmp_seq=53 ttl=64 time=19.1 ms
64 bytes from 10.0.0.10: icmp_seq=54 ttl=64 time=22.3 ms
64 bytes from 10.0.0.10: icmp_seq=55 ttl=64 time=35.5 ms
64 bytes from 10.0.0.10: icmp_seq=56 ttl=64 time=29.0 ms
64 bytes from 10.0.0.10: icmp_seq=57 ttl=64 time=19.9 ms
64 bytes from 10.0.0.10: icmp_seq=58 ttl=64 time=21.4 ms
64 bytes from 10.0.0.10: icmp_seq=59 ttl=64 time=26.3 ms
64 bytes from 10.0.0.10: icmp_seq=60 ttl=64 time=22.4 ms
64 bytes from 10.0.0.10: icmp_seq=61 ttl=64 time=21.0 ms
64 bytes from 10.0.0.10: icmp_seq=62 ttl=64 time=30.1 ms
64 bytes from 10.0.0.10: icmp_seq=63 ttl=64 time=24.1 ms
64 bytes from 10.0.0.10: icmp_seq=64 ttl=64 time=26.3 ms
64 bytes from 10.0.0.10: icmp_seq=65 ttl=64 time=68.9 ms
64 bytes from 10.0.0.10: icmp_seq=66 ttl=64 time=86.9 ms
64 bytes from 10.0.0.10: icmp_seq=67 ttl=64 time=79.1 ms
64 bytes from 10.0.0.10: icmp_seq=68 ttl=64 time=67.0 ms
64 bytes from 10.0.0.10: icmp_seq=69 ttl=64 time=74.8 ms
64 bytes from 10.0.0.10: icmp_seq=70 ttl=64 time=71.8 ms
64 bytes from 10.0.0.10: icmp_seq=71 ttl=64 time=57.3 ms
64 bytes from 10.0.0.10: icmp_seq=72 ttl=64 time=55.3 ms
64 bytes from 10.0.0.10: icmp_seq=73 ttl=64 time=46.5 ms
64 bytes from 10.0.0.10: icmp_seq=74 ttl=64 time=36.5 ms
64 bytes from 10.0.0.10: icmp_seq=75 ttl=64 time=22.6 ms
64 bytes from 10.0.0.10: icmp_seq=76 ttl=64 time=33.8 ms
64 bytes from 10.0.0.10: icmp_seq=77 ttl=64 time=25.2 ms
64 bytes from 10.0.0.10: icmp_seq=78 ttl=64 time=53.2 ms
64 bytes from 10.0.0.10: icmp_seq=79 ttl=64 time=40.8 ms
64 bytes from 10.0.0.10: icmp_seq=80 ttl=64 time=29.7 ms
64 bytes from 10.0.0.10: icmp_seq=81 ttl=64 time=38.1 ms
64 bytes from 10.0.0.10: icmp_seq=82 ttl=64 time=43.4 ms
64 bytes from 10.0.0.10: icmp_seq=83 ttl=64 time=19.9 ms
64 bytes from 10.0.0.10: icmp_seq=84 ttl=64 time=19.3 ms
64 bytes from 10.0.0.10: icmp_seq=85 ttl=64 time=22.4 ms
64 bytes from 10.0.0.10: icmp_seq=86 ttl=64 time=23.9 ms
64 bytes from 10.0.0.10: icmp_seq=87 ttl=64 time=21.7 ms
64 bytes from 10.0.0.10: icmp_seq=88 ttl=64 time=26.4 ms
64 bytes from 10.0.0.10: icmp_seq=89 ttl=64 time=21.3 ms
64 bytes from 10.0.0.10: icmp_seq=90 ttl=64 time=39.7 ms
64 bytes from 10.0.0.10: icmp_seq=91 ttl=64 time=20.7 ms
64 bytes from 10.0.0.10: icmp_seq=92 ttl=64 time=18.9 ms
64 bytes from 10.0.0.10: icmp_seq=93 ttl=64 time=29.0 ms
64 bytes from 10.0.0.10: icmp_seq=94 ttl=64 time=27.9 ms
64 bytes from 10.0.0.10: icmp_seq=95 ttl=64 time=37.7 ms
64 bytes from 10.0.0.10: icmp_seq=96 ttl=64 time=21.1 ms
64 bytes from 10.0.0.10: icmp_seq=97 ttl=64 time=25.4 ms
64 bytes from 10.0.0.10: icmp_seq=98 ttl=64 time=26.7 ms
64 bytes from 10.0.0.10: icmp_seq=99 ttl=64 time=32.3 ms
64 bytes from 10.0.0.10: icmp_seq=100 ttl=64 time=26.6 ms
64 bytes from 10.0.0.10: icmp_seq=101 ttl=64 time=29.0 ms
64 bytes from 10.0.0.10: icmp_seq=102 ttl=64 time=25.7 ms
64 bytes from 10.0.0.10: icmp_seq=103 ttl=64 time=21.8 ms
64 bytes from 10.0.0.10: icmp_seq=104 ttl=64 time=22.9 ms
64 bytes from 10.0.0.10: icmp_seq=105 ttl=64 time=30.0 ms
64 bytes from 10.0.0.10: icmp_seq=106 ttl=64 time=29.4 ms
64 bytes from 10.0.0.10: icmp_seq=107 ttl=64 time=29.4 ms
64 bytes from 10.0.0.10: icmp_seq=108 ttl=64 time=32.3 ms
64 bytes from 10.0.0.10: icmp_seq=109 ttl=64 time=27.1 ms
64 bytes from 10.0.0.10: icmp_seq=110 ttl=64 time=35.5 ms
64 bytes from 10.0.0.10: icmp_seq=111 ttl=64 time=24.1 ms
64 bytes from 10.0.0.10: icmp_seq=112 ttl=64 time=28.9 ms
64 bytes from 10.0.0.10: icmp_seq=113 ttl=64 time=29.1 ms
64 bytes from 10.0.0.10: icmp_seq=114 ttl=64 time=34.6 ms
64 bytes from 10.0.0.10: icmp_seq=115 ttl=64 time=23.4 ms
64 bytes from 10.0.0.10: icmp_seq=116 ttl=64 time=36.4 ms
64 bytes from 10.0.0.10: icmp_seq=117 ttl=64 time=34.2 ms
64 bytes from 10.0.0.10: icmp_seq=118 ttl=64 time=26.3 ms
64 bytes from 10.0.0.10: icmp_seq=119 ttl=64 time=47.0 ms
64 bytes from 10.0.0.10: icmp_seq=120 ttl=64 time=21.8 ms
64 bytes from 10.0.0.10: icmp_seq=121 ttl=64 time=20.8 ms
64 bytes from 10.0.0.10: icmp_seq=122 ttl=64 time=33.8 ms
64 bytes from 10.0.0.10: icmp_seq=123 ttl=64 time=33.7 ms
64 bytes from 10.0.0.10: icmp_seq=124 ttl=64 time=19.9 ms
64 bytes from 10.0.0.10: icmp_seq=125 ttl=64 time=21.9 ms
64 bytes from 10.0.0.10: icmp_seq=126 ttl=64 time=19.8 ms
64 bytes from 10.0.0.10: icmp_seq=127 ttl=64 time=20.3 ms
64 bytes from 10.0.0.10: icmp_seq=128 ttl=64 time=26.3 ms
64 bytes from 10.0.0.10: icmp_seq=129 ttl=64 time=26.9 ms
64 bytes from 10.0.0.10: icmp_seq=130 ttl=64 time=24.8 ms
64 bytes from 10.0.0.10: icmp_seq=131 ttl=64 time=22.0 ms
64 bytes from 10.0.0.10: icmp_seq=132 ttl=64 time=24.0 ms
64 bytes from 10.0.0.10: icmp_seq=133 ttl=64 time=24.1 ms
64 bytes from 10.0.0.10: icmp_seq=134 ttl=64 time=30.6 ms
64 bytes from 10.0.0.10: icmp_seq=135 ttl=64 time=31.6 ms
64 bytes from 10.0.0.10: icmp_seq=136 ttl=64 time=31.4 ms
64 bytes from 10.0.0.10: icmp_seq=137 ttl=64 time=36.4 ms
64 bytes from 10.0.0.10: icmp_seq=138 ttl=64 time=28.4 ms
64 bytes from 10.0.0.10: icmp_seq=139 ttl=64 time=29.5 ms
64 bytes from 10.0.0.10: icmp_seq=140 ttl=64 time=33.9 ms
64 bytes from 10.0.0.10: icmp_seq=141 ttl=64 time=20.3 ms
64 bytes from 10.0.0.10: icmp_seq=142 ttl=64 time=33.3 ms
64 bytes from 10.0.0.10: icmp_seq=143 ttl=64 time=25.1 ms
64 bytes from 10.0.0.10: icmp_seq=144 ttl=64 time=20.9 ms
64 bytes from 10.0.0.10: icmp_seq=145 ttl=64 time=22.1 ms
64 bytes from 10.0.0.10: icmp_seq=146 ttl=64 time=28.9 ms
64 bytes from 10.0.0.10: icmp_seq=147 ttl=64 time=20.1 ms
64 bytes from 10.0.0.10: icmp_seq=148 ttl=64 time=23.5 ms
64 bytes from 10.0.0.10: icmp_seq=149 ttl=64 time=44.4 ms
64 bytes from 10.0.0.10: icmp_seq=150 ttl=64 time=35.2 ms
64 bytes from 10.0.0.10: icmp_seq=151 ttl=64 time=30.3 ms
64 bytes from 10.0.0.10: icmp_seq=152 ttl=64 time=34.8 ms
64 bytes from 10.0.0.10: icmp_seq=153 ttl=64 time=40.7 ms
64 bytes from 10.0.0.10: icmp_seq=154 ttl=64 time=39.3 ms
64 bytes from 10.0.0.10: icmp_seq=155 ttl=64 time=29.7 ms
64 bytes from 10.0.0.10: icmp_seq=156 ttl=64 time=20.2 ms
64 bytes from 10.0.0.10: icmp_seq=157 ttl=64 time=22.3 ms
64 bytes from 10.0.0.10: icmp_seq=158 ttl=64 time=23.2 ms
64 bytes from 10.0.0.10: icmp_seq=159 ttl=64 time=23.5 ms
64 bytes from 10.0.0.10: icmp_seq=160 ttl=64 time=22.7 ms
64 bytes from 10.0.0.10: icmp_seq=161 ttl=64 time=20.5 ms
64 bytes from 10.0.0.10: icmp_seq=162 ttl=64 time=20.6 ms
64 bytes from 10.0.0.10: icmp_seq=163 ttl=64 time=31.0 ms
64 bytes from 10.0.0.10: icmp_seq=164 ttl=64 time=45.0 ms
no answer yet for icmp_seq=165
no answer yet for icmp_seq=166
no answer yet for icmp_seq=167
no answer yet for icmp_seq=168
no answer yet for icmp_seq=169
no answer yet for icmp_seq=170
no answer yet for icmp_seq=171
64 bytes from 10.0.0.10: icmp_seq=167 ttl=64 time=2088 ms
no answer yet for icmp_seq=172
64 bytes from 10.0.0.10: icmp_seq=168 ttl=64 time=1172 ms
64 bytes from 10.0.0.10: icmp_seq=169 ttl=64 time=929 ms
64 bytes from 10.0.0.10: icmp_seq=170 ttl=64 time=702 ms
64 bytes from 10.0.0.10: icmp_seq=171 ttl=64 time=418 ms
64 bytes from 10.0.0.10: icmp_seq=172 ttl=64 time=217 ms
64 bytes from 10.0.0.10: icmp_seq=173 ttl=64 time=54.4 ms
64 bytes from 10.0.0.10: icmp_seq=174 ttl=64 time=89.3 ms
no answer yet for icmp_seq=175
64 bytes from 10.0.0.10: icmp_seq=175 ttl=64 time=307 ms
no answer yet for icmp_seq=176
no answer yet for icmp_seq=177
64 bytes from 10.0.0.10: icmp_seq=176 ttl=64 time=510 ms
no answer yet for icmp_seq=178
no answer yet for icmp_seq=179
64 bytes from 10.0.0.10: icmp_seq=177 ttl=64 time=707 ms
no answer yet for icmp_seq=180
no answer yet for icmp_seq=181
64 bytes from 10.0.0.10: icmp_seq=178 ttl=64 time=913 ms
no answer yet for icmp_seq=182
no answer yet for icmp_seq=183
64 bytes from 10.0.0.10: icmp_seq=179 ttl=64 time=1119 ms
no answer yet for icmp_seq=184
no answer yet for icmp_seq=185
64 bytes from 10.0.0.10: icmp_seq=180 ttl=64 time=1313 ms
no answer yet for icmp_seq=186
no answer yet for icmp_seq=187
64 bytes from 10.0.0.10: icmp_seq=181 ttl=64 time=1516 ms
no answer yet for icmp_seq=188
no answer yet for icmp_seq=189
64 bytes from 10.0.0.10: icmp_seq=182 ttl=64 time=1721 ms
no answer yet for icmp_seq=190
no answer yet for icmp_seq=191
64 bytes from 10.0.0.10: icmp_seq=183 ttl=64 time=1908 ms
no answer yet for icmp_seq=192
no answer yet for icmp_seq=193
64 bytes from 10.0.0.10: icmp_seq=184 ttl=64 time=2120 ms
no answer yet for icmp_seq=194
no answer yet for icmp_seq=195
64 bytes from 10.0.0.10: icmp_seq=185 ttl=64 time=2309 ms
no answer yet for icmp_seq=196
no answer yet for icmp_seq=197
64 bytes from 10.0.0.10: icmp_seq=186 ttl=64 time=2490 ms
no answer yet for icmp_seq=198
no answer yet for icmp_seq=199
no answer yet for icmp_seq=200
no answer yet for icmp_seq=201
64 bytes from 10.0.0.10: icmp_seq=188 ttl=64 time=2882 ms
no answer yet for icmp_seq=202
64 bytes from 10.0.0.10: icmp_seq=189 ttl=64 time=2973 ms
no answer yet for icmp_seq=203
no answer yet for icmp_seq=204
64 bytes from 10.0.0.10: icmp_seq=190 ttl=64 time=3098 ms
no answer yet for icmp_seq=205
64 bytes from 10.0.0.10: icmp_seq=191 ttl=64 time=3206 ms
no answer yet for icmp_seq=206
no answer yet for icmp_seq=207
64 bytes from 10.0.0.10: icmp_seq=192 ttl=64 time=3331 ms
no answer yet for icmp_seq=208
no answer yet for icmp_seq=209
64 bytes from 10.0.0.10: icmp_seq=193 ttl=64 time=3511 ms
no answer yet for icmp_seq=210
no answer yet for icmp_seq=211
no answer yet for icmp_seq=212
64 bytes from 10.0.0.10: icmp_seq=195 ttl=64 time=3759 ms
no answer yet for icmp_seq=213
no answer yet for icmp_seq=214
64 bytes from 10.0.0.10: icmp_seq=196 ttl=64 time=3905 ms
no answer yet for icmp_seq=215
64 bytes from 10.0.0.10: icmp_seq=197 ttl=64 time=4031 ms
no answer yet for icmp_seq=216
no answer yet for icmp_seq=217
64 bytes from 10.0.0.10: icmp_seq=198 ttl=64 time=4077 ms
no answer yet for icmp_seq=218
64 bytes from 10.0.0.10: icmp_seq=199 ttl=64 time=4148 ms
no answer yet for icmp_seq=219
no answer yet for icmp_seq=220
64 bytes from 10.0.0.10: icmp_seq=201 ttl=64 time=4234 ms
no answer yet for icmp_seq=221
no answer yet for icmp_seq=222
no answer yet for icmp_seq=223
64 bytes from 10.0.0.10: icmp_seq=203 ttl=64 time=4346 ms
no answer yet for icmp_seq=224
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.10: icmp_seq=205 ttl=64 time=4480 ms
no answer yet for icmp_seq=227
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
64 bytes from 10.0.0.10: icmp_seq=208 ttl=64 time=4636 ms
no answer yet for icmp_seq=230
no answer yet for icmp_seq=231
no answer yet for icmp_seq=232
64 bytes from 10.0.0.10: icmp_seq=210 ttl=64 time=4723 ms
no answer yet for icmp_seq=233
64 bytes from 10.0.0.10: icmp_seq=211 ttl=64 time=4786 ms
no answer yet for icmp_seq=234
no answer yet for icmp_seq=235
no answer yet for icmp_seq=236
64 bytes from 10.0.0.10: icmp_seq=213 ttl=64 time=4892 ms
no answer yet for icmp_seq=237
no answer yet for icmp_seq=238
64 bytes from 10.0.0.10: icmp_seq=215 ttl=64 time=5065 ms
no answer yet for icmp_seq=239
no answer yet for icmp_seq=240
no answer yet for icmp_seq=241
64 bytes from 10.0.0.10: icmp_seq=217 ttl=64 time=5152 ms
no answer yet for icmp_seq=242
64 bytes from 10.0.0.10: icmp_seq=218 ttl=64 time=5224 ms
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
no answer yet for icmp_seq=245
64 bytes from 10.0.0.10: icmp_seq=220 ttl=64 time=5317 ms
no answer yet for icmp_seq=246
no answer yet for icmp_seq=247
64 bytes from 10.0.0.10: icmp_seq=222 ttl=64 time=5464 ms
no answer yet for icmp_seq=248
64 bytes from 10.0.0.10: icmp_seq=223 ttl=64 time=5497 ms
no answer yet for icmp_seq=249
64 bytes from 10.0.0.10: icmp_seq=224 ttl=64 time=5479 ms
no answer yet for icmp_seq=250
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
64 bytes from 10.0.0.10: icmp_seq=226 ttl=64 time=5548 ms
no answer yet for icmp_seq=253
64 bytes from 10.0.0.10: icmp_seq=227 ttl=64 time=5668 ms
no answer yet for icmp_seq=254
64 bytes from 10.0.0.10: icmp_seq=228 ttl=64 time=5674 ms
no answer yet for icmp_seq=255
no answer yet for icmp_seq=256
64 bytes from 10.0.0.10: icmp_seq=229 ttl=64 time=5697 ms
no answer yet for icmp_seq=257
no answer yet for icmp_seq=258
no answer yet for icmp_seq=259
no answer yet for icmp_seq=260
64 bytes from 10.0.0.10: icmp_seq=233 ttl=64 time=5851 ms
no answer yet for icmp_seq=261
no answer yet for icmp_seq=262
no answer yet for icmp_seq=263
no answer yet for icmp_seq=264
no answer yet for icmp_seq=265
64 bytes from 10.0.0.10: icmp_seq=237 ttl=64 time=5965 ms
no answer yet for icmp_seq=266
no answer yet for icmp_seq=267
64 bytes from 10.0.0.10: icmp_seq=239 ttl=64 time=5989 ms
no answer yet for icmp_seq=268
64 bytes from 10.0.0.10: icmp_seq=240 ttl=64 time=6023 ms
no answer yet for icmp_seq=269
64 bytes from 10.0.0.10: icmp_seq=241 ttl=64 time=6021 ms
no answer yet for icmp_seq=270
no answer yet for icmp_seq=271
64 bytes from 10.0.0.10: icmp_seq=243 ttl=64 time=6091 ms
no answer yet for icmp_seq=272
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
64 bytes from 10.0.0.10: icmp_seq=245 ttl=64 time=6160 ms
no answer yet for icmp_seq=275
no answer yet for icmp_seq=276
no answer yet for icmp_seq=277
64 bytes from 10.0.0.10: icmp_seq=248 ttl=64 time=6208 ms
no answer yet for icmp_seq=278
no answer yet for icmp_seq=279
64 bytes from 10.0.0.10: icmp_seq=250 ttl=64 time=6266 ms
no answer yet for icmp_seq=280
64 bytes from 10.0.0.10: icmp_seq=251 ttl=64 time=6252 ms
no answer yet for icmp_seq=281
no answer yet for icmp_seq=282
64 bytes from 10.0.0.10: icmp_seq=253 ttl=64 time=6289 ms
no answer yet for icmp_seq=283
no answer yet for icmp_seq=284
64 bytes from 10.0.0.10: icmp_seq=254 ttl=64 time=6354 ms
no answer yet for icmp_seq=285
64 bytes from 10.0.0.10: icmp_seq=255 ttl=64 time=6361 ms
no answer yet for icmp_seq=286
no answer yet for icmp_seq=287
64 bytes from 10.0.0.10: icmp_seq=257 ttl=64 time=6396 ms
no answer yet for icmp_seq=288
no answer yet for icmp_seq=289
64 bytes from 10.0.0.10: icmp_seq=259 ttl=64 time=6429 ms
no answer yet for icmp_seq=290
no answer yet for icmp_seq=291
no answer yet for icmp_seq=292
64 bytes from 10.0.0.10: icmp_seq=260 ttl=64 time=7785 ms
no answer yet for icmp_seq=293
64 bytes from 10.0.0.10: icmp_seq=265 ttl=64 time=6828 ms
no answer yet for icmp_seq=294
no answer yet for icmp_seq=295
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
64 bytes from 10.0.0.10: icmp_seq=282 ttl=64 time=5684 ms
no answer yet for icmp_seq=300
64 bytes from 10.0.0.10: icmp_seq=284 ttl=64 time=5532 ms
no answer yet for icmp_seq=301
no answer yet for icmp_seq=302
no answer yet for icmp_seq=303
no answer yet for icmp_seq=304
no answer yet for icmp_seq=305
no answer yet for icmp_seq=306
no answer yet for icmp_seq=307
no answer yet for icmp_seq=308
64 bytes from 10.0.0.10: icmp_seq=306 ttl=64 time=725 ms
64 bytes from 10.0.0.10: icmp_seq=307 ttl=64 time=524 ms
64 bytes from 10.0.0.10: icmp_seq=308 ttl=64 time=299 ms
64 bytes from 10.0.0.10: icmp_seq=309 ttl=64 time=92.0 ms
64 bytes from 10.0.0.10: icmp_seq=310 ttl=64 time=19.5 ms
64 bytes from 10.0.0.10: icmp_seq=311 ttl=64 time=24.2 ms
64 bytes from 10.0.0.10: icmp_seq=312 ttl=64 time=19.8 ms
64 bytes from 10.0.0.10: icmp_seq=313 ttl=64 time=25.0 ms
64 bytes from 10.0.0.10: icmp_seq=314 ttl=64 time=19.9 ms
64 bytes from 10.0.0.10: icmp_seq=315 ttl=64 time=19.3 ms
64 bytes from 10.0.0.10: icmp_seq=316 ttl=64 time=19.9 ms
64 bytes from 10.0.0.10: icmp_seq=317 ttl=64 time=19.4 ms
64 bytes from 10.0.0.10: icmp_seq=318 ttl=64 time=23.6 ms
64 bytes from 10.0.0.10: icmp_seq=319 ttl=64 time=21.5 ms
64 bytes from 10.0.0.10: icmp_seq=320 ttl=64 time=20.0 ms
64 bytes from 10.0.0.10: icmp_seq=321 ttl=64 time=19.6 ms
no answer yet for icmp_seq=322
no answer yet for icmp_seq=323
64 bytes from 10.0.0.10: icmp_seq=322 ttl=64 time=607 ms
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
64 bytes from 10.0.0.10: icmp_seq=323 ttl=64 time=1181 ms
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
64 bytes from 10.0.0.10: icmp_seq=324 ttl=64 time=1564 ms
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
64 bytes from 10.0.0.10: icmp_seq=325 ttl=64 time=9294 ms
no answer yet for icmp_seq=337
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
no answer yet for icmp_seq=345
64 bytes from 10.0.0.10: icmp_seq=328 ttl=64 time=16167 ms
no answer yet for icmp_seq=346
no answer yet for icmp_seq=347
no answer yet for icmp_seq=348
64 bytes from 10.0.0.10: icmp_seq=338 ttl=64 time=10710 ms
64 bytes from 10.0.0.10: icmp_seq=339 ttl=64 time=10026 ms
64 bytes from 10.0.0.10: icmp_seq=340 ttl=64 time=9840 ms
64 bytes from 10.0.0.10: icmp_seq=341 ttl=64 time=9036 ms
64 bytes from 10.0.0.10: icmp_seq=342 ttl=64 time=7111 ms
64 bytes from 10.0.0.10: icmp_seq=343 ttl=64 time=6149 ms
no answer yet for icmp_seq=349
64 bytes from 10.0.0.10: icmp_seq=344 ttl=64 time=5999 ms
64 bytes from 10.0.0.10: icmp_seq=345 ttl=64 time=5003 ms
no answer yet for icmp_seq=350
no answer yet for icmp_seq=351
64 bytes from 10.0.0.10: icmp_seq=348 ttl=64 time=2463 ms
64 bytes from 10.0.0.10: icmp_seq=349 ttl=64 time=1456 ms
64 bytes from 10.0.0.10: icmp_seq=350 ttl=64 time=555 ms
64 bytes from 10.0.0.10: icmp_seq=351 ttl=64 time=353 ms
64 bytes from 10.0.0.10: icmp_seq=352 ttl=64 time=134 ms
64 bytes from 10.0.0.10: icmp_seq=353 ttl=64 time=21.7 ms
64 bytes from 10.0.0.10: icmp_seq=354 ttl=64 time=20.5 ms
64 bytes from 10.0.0.10: icmp_seq=355 ttl=64 time=19.3 ms
64 bytes from 10.0.0.10: icmp_seq=356 ttl=64 time=20.6 ms
64 bytes from 10.0.0.10: icmp_seq=357 ttl=64 time=21.7 ms
64 bytes from 10.0.0.10: icmp_seq=358 ttl=64 time=19.6 ms
64 bytes from 10.0.0.10: icmp_seq=359 ttl=64 time=21.3 ms
64 bytes from 10.0.0.10: icmp_seq=360 ttl=64 time=21.6 ms
64 bytes from 10.0.0.10: icmp_seq=361 ttl=64 time=19.3 ms
64 bytes from 10.0.0.10: icmp_seq=362 ttl=64 time=25.0 ms
64 bytes from 10.0.0.10: icmp_seq=363 ttl=64 time=22.0 ms
64 bytes from 10.0.0.10: icmp_seq=364 ttl=64 time=20.6 ms
64 bytes from 10.0.0.10: icmp_seq=365 ttl=64 time=29.9 ms
64 bytes from 10.0.0.10: icmp_seq=366 ttl=64 time=19.2 ms
64 bytes from 10.0.0.10: icmp_seq=367 ttl=64 time=25.1 ms
64 bytes from 10.0.0.10: icmp_seq=368 ttl=64 time=29.6 ms
no answer yet for icmp_seq=369
64 bytes from 10.0.0.10: icmp_seq=369 ttl=64 time=403 ms
64 bytes from 10.0.0.10: icmp_seq=370 ttl=64 time=388 ms
no answer yet for icmp_seq=371
no answer yet for icmp_seq=372
no answer yet for icmp_seq=373
no answer yet for icmp_seq=374
no answer yet for icmp_seq=375
no answer yet for icmp_seq=376
no answer yet for icmp_seq=377
no answer yet for icmp_seq=378
no answer yet for icmp_seq=379
no answer yet for icmp_seq=380
64 bytes from 10.0.0.10: icmp_seq=372 ttl=64 time=8030 ms
no answer yet for icmp_seq=381
64 bytes from 10.0.0.10: icmp_seq=374 ttl=64 time=7070 ms
64 bytes from 10.0.0.10: icmp_seq=375 ttl=64 time=6081 ms
64 bytes from 10.0.0.10: icmp_seq=376 ttl=64 time=5075 ms
64 bytes from 10.0.0.10: icmp_seq=377 ttl=64 time=4082 ms
