PING 10.0.0.14 (10.0.0.14) 56(84) bytes of data.
64 bytes from 10.0.0.14: icmp_seq=59 ttl=64 time=30.1 ms
64 bytes from 10.0.0.14: icmp_seq=60 ttl=64 time=29.1 ms
64 bytes from 10.0.0.14: icmp_seq=61 ttl=64 time=27.7 ms
64 bytes from 10.0.0.14: icmp_seq=62 ttl=64 time=34.2 ms
64 bytes from 10.0.0.14: icmp_seq=63 ttl=64 time=94.1 ms
64 bytes from 10.0.0.14: icmp_seq=64 ttl=64 time=46.4 ms
64 bytes from 10.0.0.14: icmp_seq=65 ttl=64 time=29.6 ms
64 bytes from 10.0.0.14: icmp_seq=66 ttl=64 time=39.9 ms
64 bytes from 10.0.0.14: icmp_seq=67 ttl=64 time=32.3 ms
64 bytes from 10.0.0.14: icmp_seq=68 ttl=64 time=54.1 ms
64 bytes from 10.0.0.14: icmp_seq=69 ttl=64 time=35.7 ms
64 bytes from 10.0.0.14: icmp_seq=70 ttl=64 time=42.1 ms
64 bytes from 10.0.0.14: icmp_seq=71 ttl=64 time=45.0 ms
64 bytes from 10.0.0.14: icmp_seq=72 ttl=64 time=44.9 ms
64 bytes from 10.0.0.14: icmp_seq=73 ttl=64 time=31.4 ms
64 bytes from 10.0.0.14: icmp_seq=74 ttl=64 time=34.0 ms
64 bytes from 10.0.0.14: icmp_seq=75 ttl=64 time=48.9 ms
64 bytes from 10.0.0.14: icmp_seq=76 ttl=64 time=34.2 ms
64 bytes from 10.0.0.14: icmp_seq=77 ttl=64 time=36.2 ms
64 bytes from 10.0.0.14: icmp_seq=78 ttl=64 time=42.3 ms
64 bytes from 10.0.0.14: icmp_seq=79 ttl=64 time=46.7 ms
64 bytes from 10.0.0.14: icmp_seq=80 ttl=64 time=37.6 ms
64 bytes from 10.0.0.14: icmp_seq=81 ttl=64 time=42.7 ms
64 bytes from 10.0.0.14: icmp_seq=82 ttl=64 time=27.4 ms
64 bytes from 10.0.0.14: icmp_seq=83 ttl=64 time=27.5 ms
64 bytes from 10.0.0.14: icmp_seq=84 ttl=64 time=35.3 ms
64 bytes from 10.0.0.14: icmp_seq=85 ttl=64 time=36.8 ms
64 bytes from 10.0.0.14: icmp_seq=86 ttl=64 time=27.9 ms
64 bytes from 10.0.0.14: icmp_seq=87 ttl=64 time=28.2 ms
64 bytes from 10.0.0.14: icmp_seq=88 ttl=64 time=28.0 ms
64 bytes from 10.0.0.14: icmp_seq=89 ttl=64 time=36.8 ms
64 bytes from 10.0.0.14: icmp_seq=90 ttl=64 time=26.4 ms
64 bytes from 10.0.0.14: icmp_seq=91 ttl=64 time=54.0 ms
64 bytes from 10.0.0.14: icmp_seq=92 ttl=64 time=47.2 ms
64 bytes from 10.0.0.14: icmp_seq=93 ttl=64 time=44.8 ms
64 bytes from 10.0.0.14: icmp_seq=94 ttl=64 time=45.5 ms
64 bytes from 10.0.0.14: icmp_seq=95 ttl=64 time=51.3 ms
64 bytes from 10.0.0.14: icmp_seq=96 ttl=64 time=31.9 ms
64 bytes from 10.0.0.14: icmp_seq=97 ttl=64 time=30.7 ms
64 bytes from 10.0.0.14: icmp_seq=98 ttl=64 time=31.6 ms
64 bytes from 10.0.0.14: icmp_seq=99 ttl=64 time=31.8 ms
64 bytes from 10.0.0.14: icmp_seq=100 ttl=64 time=39.7 ms
64 bytes from 10.0.0.14: icmp_seq=101 ttl=64 time=33.6 ms
64 bytes from 10.0.0.14: icmp_seq=102 ttl=64 time=26.9 ms
64 bytes from 10.0.0.14: icmp_seq=103 ttl=64 time=63.8 ms
64 bytes from 10.0.0.14: icmp_seq=104 ttl=64 time=36.5 ms
64 bytes from 10.0.0.14: icmp_seq=105 ttl=64 time=27.7 ms
64 bytes from 10.0.0.14: icmp_seq=106 ttl=64 time=27.5 ms
64 bytes from 10.0.0.14: icmp_seq=107 ttl=64 time=36.2 ms
64 bytes from 10.0.0.14: icmp_seq=108 ttl=64 time=57.5 ms
64 bytes from 10.0.0.14: icmp_seq=109 ttl=64 time=48.0 ms
64 bytes from 10.0.0.14: icmp_seq=110 ttl=64 time=51.4 ms
64 bytes from 10.0.0.14: icmp_seq=111 ttl=64 time=38.6 ms
64 bytes from 10.0.0.14: icmp_seq=112 ttl=64 time=32.0 ms
64 bytes from 10.0.0.14: icmp_seq=113 ttl=64 time=37.5 ms
64 bytes from 10.0.0.14: icmp_seq=114 ttl=64 time=37.5 ms
64 bytes from 10.0.0.14: icmp_seq=115 ttl=64 time=26.3 ms
64 bytes from 10.0.0.14: icmp_seq=116 ttl=64 time=39.5 ms
64 bytes from 10.0.0.14: icmp_seq=117 ttl=64 time=26.5 ms
64 bytes from 10.0.0.14: icmp_seq=118 ttl=64 time=32.2 ms
64 bytes from 10.0.0.14: icmp_seq=119 ttl=64 time=30.5 ms
64 bytes from 10.0.0.14: icmp_seq=120 ttl=64 time=28.5 ms
64 bytes from 10.0.0.14: icmp_seq=121 ttl=64 time=34.9 ms
64 bytes from 10.0.0.14: icmp_seq=122 ttl=64 time=33.8 ms
64 bytes from 10.0.0.14: icmp_seq=123 ttl=64 time=28.3 ms
64 bytes from 10.0.0.14: icmp_seq=124 ttl=64 time=32.5 ms
64 bytes from 10.0.0.14: icmp_seq=125 ttl=64 time=45.1 ms
64 bytes from 10.0.0.14: icmp_seq=126 ttl=64 time=44.5 ms
64 bytes from 10.0.0.14: icmp_seq=127 ttl=64 time=33.7 ms
64 bytes from 10.0.0.14: icmp_seq=128 ttl=64 time=46.4 ms
64 bytes from 10.0.0.14: icmp_seq=129 ttl=64 time=34.4 ms
64 bytes from 10.0.0.14: icmp_seq=130 ttl=64 time=40.4 ms
64 bytes from 10.0.0.14: icmp_seq=131 ttl=64 time=34.2 ms
64 bytes from 10.0.0.14: icmp_seq=132 ttl=64 time=41.8 ms
64 bytes from 10.0.0.14: icmp_seq=133 ttl=64 time=48.4 ms
64 bytes from 10.0.0.14: icmp_seq=134 ttl=64 time=35.9 ms
64 bytes from 10.0.0.14: icmp_seq=135 ttl=64 time=51.3 ms
64 bytes from 10.0.0.14: icmp_seq=136 ttl=64 time=36.8 ms
64 bytes from 10.0.0.14: icmp_seq=137 ttl=64 time=29.1 ms
64 bytes from 10.0.0.14: icmp_seq=138 ttl=64 time=51.4 ms
64 bytes from 10.0.0.14: icmp_seq=139 ttl=64 time=35.6 ms
64 bytes from 10.0.0.14: icmp_seq=140 ttl=64 time=41.6 ms
64 bytes from 10.0.0.14: icmp_seq=141 ttl=64 time=30.7 ms
64 bytes from 10.0.0.14: icmp_seq=142 ttl=64 time=35.4 ms
64 bytes from 10.0.0.14: icmp_seq=143 ttl=64 time=53.0 ms
64 bytes from 10.0.0.14: icmp_seq=144 ttl=64 time=37.3 ms
64 bytes from 10.0.0.14: icmp_seq=145 ttl=64 time=38.7 ms
64 bytes from 10.0.0.14: icmp_seq=146 ttl=64 time=35.8 ms
64 bytes from 10.0.0.14: icmp_seq=147 ttl=64 time=52.2 ms
64 bytes from 10.0.0.14: icmp_seq=148 ttl=64 time=31.7 ms
64 bytes from 10.0.0.14: icmp_seq=149 ttl=64 time=36.5 ms
64 bytes from 10.0.0.14: icmp_seq=150 ttl=64 time=66.5 ms
64 bytes from 10.0.0.14: icmp_seq=151 ttl=64 time=36.4 ms
64 bytes from 10.0.0.14: icmp_seq=152 ttl=64 time=48.8 ms
64 bytes from 10.0.0.14: icmp_seq=153 ttl=64 time=30.7 ms
64 bytes from 10.0.0.14: icmp_seq=154 ttl=64 time=29.4 ms
64 bytes from 10.0.0.14: icmp_seq=155 ttl=64 time=41.1 ms
64 bytes from 10.0.0.14: icmp_seq=156 ttl=64 time=27.9 ms
64 bytes from 10.0.0.14: icmp_seq=157 ttl=64 time=31.3 ms
64 bytes from 10.0.0.14: icmp_seq=158 ttl=64 time=38.3 ms
64 bytes from 10.0.0.14: icmp_seq=159 ttl=64 time=32.0 ms
64 bytes from 10.0.0.14: icmp_seq=160 ttl=64 time=33.3 ms
64 bytes from 10.0.0.14: icmp_seq=161 ttl=64 time=37.4 ms
no answer yet for icmp_seq=162
no answer yet for icmp_seq=163
no answer yet for icmp_seq=164
no answer yet for icmp_seq=165
no answer yet for icmp_seq=166
no answer yet for icmp_seq=167
no answer yet for icmp_seq=168
no answer yet for icmp_seq=169
64 bytes from 10.0.0.14: icmp_seq=163 ttl=64 time=4097 ms
no answer yet for icmp_seq=170
64 bytes from 10.0.0.14: icmp_seq=164 ttl=64 time=3165 ms
64 bytes from 10.0.0.14: icmp_seq=165 ttl=64 time=2228 ms
64 bytes from 10.0.0.14: icmp_seq=166 ttl=64 time=1229 ms
64 bytes from 10.0.0.14: icmp_seq=167 ttl=64 time=986 ms
64 bytes from 10.0.0.14: icmp_seq=168 ttl=64 time=759 ms
64 bytes from 10.0.0.14: icmp_seq=169 ttl=64 time=473 ms
64 bytes from 10.0.0.14: icmp_seq=170 ttl=64 time=283 ms
64 bytes from 10.0.0.14: icmp_seq=171 ttl=64 time=91.0 ms
64 bytes from 10.0.0.14: icmp_seq=172 ttl=64 time=168 ms
no answer yet for icmp_seq=173
64 bytes from 10.0.0.14: icmp_seq=173 ttl=64 time=344 ms
no answer yet for icmp_seq=174
no answer yet for icmp_seq=175
64 bytes from 10.0.0.14: icmp_seq=174 ttl=64 time=537 ms
no answer yet for icmp_seq=176
no answer yet for icmp_seq=177
64 bytes from 10.0.0.14: icmp_seq=175 ttl=64 time=704 ms
no answer yet for icmp_seq=178
no answer yet for icmp_seq=179
64 bytes from 10.0.0.14: icmp_seq=176 ttl=64 time=906 ms
no answer yet for icmp_seq=180
no answer yet for icmp_seq=181
64 bytes from 10.0.0.14: icmp_seq=177 ttl=64 time=1083 ms
no answer yet for icmp_seq=182
no answer yet for icmp_seq=183
64 bytes from 10.0.0.14: icmp_seq=178 ttl=64 time=1280 ms
no answer yet for icmp_seq=184
no answer yet for icmp_seq=185
64 bytes from 10.0.0.14: icmp_seq=179 ttl=64 time=1458 ms
no answer yet for icmp_seq=186
no answer yet for icmp_seq=187
64 bytes from 10.0.0.14: icmp_seq=180 ttl=64 time=1635 ms
no answer yet for icmp_seq=188
64 bytes from 10.0.0.14: icmp_seq=181 ttl=64 time=1819 ms
no answer yet for icmp_seq=189
no answer yet for icmp_seq=190
64 bytes from 10.0.0.14: icmp_seq=182 ttl=64 time=2008 ms
no answer yet for icmp_seq=191
no answer yet for icmp_seq=192
64 bytes from 10.0.0.14: icmp_seq=183 ttl=64 time=2158 ms
no answer yet for icmp_seq=193
no answer yet for icmp_seq=194
64 bytes from 10.0.0.14: icmp_seq=184 ttl=64 time=2333 ms
no answer yet for icmp_seq=195
no answer yet for icmp_seq=196
64 bytes from 10.0.0.14: icmp_seq=185 ttl=64 time=2499 ms
no answer yet for icmp_seq=197
64 bytes from 10.0.0.14: icmp_seq=186 ttl=64 time=2610 ms
no answer yet for icmp_seq=198
no answer yet for icmp_seq=199
no answer yet for icmp_seq=200
no answer yet for icmp_seq=201
no answer yet for icmp_seq=202
no answer yet for icmp_seq=203
no answer yet for icmp_seq=204
64 bytes from 10.0.0.14: icmp_seq=190 ttl=64 time=3111 ms
no answer yet for icmp_seq=205
64 bytes from 10.0.0.14: icmp_seq=191 ttl=64 time=3240 ms
no answer yet for icmp_seq=206
no answer yet for icmp_seq=207
no answer yet for icmp_seq=208
no answer yet for icmp_seq=209
no answer yet for icmp_seq=210
64 bytes from 10.0.0.14: icmp_seq=194 ttl=64 time=3581 ms
no answer yet for icmp_seq=211
no answer yet for icmp_seq=212
no answer yet for icmp_seq=213
no answer yet for icmp_seq=214
64 bytes from 10.0.0.14: icmp_seq=197 ttl=64 time=3825 ms
no answer yet for icmp_seq=215
no answer yet for icmp_seq=216
64 bytes from 10.0.0.14: icmp_seq=198 ttl=64 time=3928 ms
no answer yet for icmp_seq=217
64 bytes from 10.0.0.14: icmp_seq=199 ttl=64 time=3980 ms
no answer yet for icmp_seq=218
no answer yet for icmp_seq=219
64 bytes from 10.0.0.14: icmp_seq=200 ttl=64 time=4076 ms
no answer yet for icmp_seq=220
no answer yet for icmp_seq=221
64 bytes from 10.0.0.14: icmp_seq=202 ttl=64 time=4269 ms
no answer yet for icmp_seq=222
no answer yet for icmp_seq=223
no answer yet for icmp_seq=224
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.14: icmp_seq=205 ttl=64 time=4528 ms
no answer yet for icmp_seq=227
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
64 bytes from 10.0.0.14: icmp_seq=207 ttl=64 time=4704 ms
no answer yet for icmp_seq=230
64 bytes from 10.0.0.14: icmp_seq=208 ttl=64 time=4787 ms
no answer yet for icmp_seq=231
no answer yet for icmp_seq=232
64 bytes from 10.0.0.14: icmp_seq=210 ttl=64 time=4869 ms
no answer yet for icmp_seq=233
no answer yet for icmp_seq=234
64 bytes from 10.0.0.14: icmp_seq=211 ttl=64 time=4927 ms
no answer yet for icmp_seq=235
64 bytes from 10.0.0.14: icmp_seq=212 ttl=64 time=4969 ms
no answer yet for icmp_seq=236
no answer yet for icmp_seq=237
64 bytes from 10.0.0.14: icmp_seq=214 ttl=64 time=5078 ms
no answer yet for icmp_seq=238
no answer yet for icmp_seq=239
no answer yet for icmp_seq=240
64 bytes from 10.0.0.14: icmp_seq=216 ttl=64 time=5197 ms
no answer yet for icmp_seq=241
64 bytes from 10.0.0.14: icmp_seq=217 ttl=64 time=5233 ms
no answer yet for icmp_seq=242
64 bytes from 10.0.0.14: icmp_seq=218 ttl=64 time=5268 ms
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
no answer yet for icmp_seq=245
no answer yet for icmp_seq=246
64 bytes from 10.0.0.14: icmp_seq=221 ttl=64 time=5406 ms
no answer yet for icmp_seq=247
no answer yet for icmp_seq=248
no answer yet for icmp_seq=249
64 bytes from 10.0.0.14: icmp_seq=223 ttl=64 time=5473 ms
no answer yet for icmp_seq=250
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
no answer yet for icmp_seq=253
no answer yet for icmp_seq=254
no answer yet for icmp_seq=255
64 bytes from 10.0.0.14: icmp_seq=228 ttl=64 time=5732 ms
no answer yet for icmp_seq=256
no answer yet for icmp_seq=257
no answer yet for icmp_seq=258
no answer yet for icmp_seq=259
64 bytes from 10.0.0.14: icmp_seq=232 ttl=64 time=5865 ms
no answer yet for icmp_seq=260
no answer yet for icmp_seq=261
no answer yet for icmp_seq=262
no answer yet for icmp_seq=263
64 bytes from 10.0.0.14: icmp_seq=235 ttl=64 time=6045 ms
no answer yet for icmp_seq=264
64 bytes from 10.0.0.14: icmp_seq=236 ttl=64 time=6068 ms
no answer yet for icmp_seq=265
no answer yet for icmp_seq=266
no answer yet for icmp_seq=267
no answer yet for icmp_seq=268
no answer yet for icmp_seq=269
64 bytes from 10.0.0.14: icmp_seq=240 ttl=64 time=6234 ms
no answer yet for icmp_seq=270
64 bytes from 10.0.0.14: icmp_seq=241 ttl=64 time=6234 ms
no answer yet for icmp_seq=271
64 bytes from 10.0.0.14: icmp_seq=242 ttl=64 time=6253 ms
no answer yet for icmp_seq=272
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
no answer yet for icmp_seq=275
64 bytes from 10.0.0.14: icmp_seq=245 ttl=64 time=6313 ms
no answer yet for icmp_seq=276
no answer yet for icmp_seq=277
no answer yet for icmp_seq=278
64 bytes from 10.0.0.14: icmp_seq=248 ttl=64 time=6394 ms
no answer yet for icmp_seq=279
64 bytes from 10.0.0.14: icmp_seq=249 ttl=64 time=6411 ms
no answer yet for icmp_seq=280
no answer yet for icmp_seq=281
no answer yet for icmp_seq=282
no answer yet for icmp_seq=283
no answer yet for icmp_seq=284
64 bytes from 10.0.0.14: icmp_seq=253 ttl=64 time=6541 ms
no answer yet for icmp_seq=285
no answer yet for icmp_seq=286
64 bytes from 10.0.0.14: icmp_seq=255 ttl=64 time=6580 ms
no answer yet for icmp_seq=287
no answer yet for icmp_seq=288
no answer yet for icmp_seq=289
no answer yet for icmp_seq=290
64 bytes from 10.0.0.14: icmp_seq=263 ttl=64 time=6726 ms
no answer yet for icmp_seq=291
64 bytes from 10.0.0.14: icmp_seq=264 ttl=64 time=6762 ms
no answer yet for icmp_seq=292
64 bytes from 10.0.0.14: icmp_seq=265 ttl=64 time=6776 ms
no answer yet for icmp_seq=293
no answer yet for icmp_seq=294
64 bytes from 10.0.0.14: icmp_seq=275 ttl=64 time=5884 ms
no answer yet for icmp_seq=295
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
64 bytes from 10.0.0.14: icmp_seq=280 ttl=64 time=5473 ms
no answer yet for icmp_seq=298
64 bytes from 10.0.0.14: icmp_seq=281 ttl=64 time=5467 ms
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
no answer yet for icmp_seq=301
no answer yet for icmp_seq=302
no answer yet for icmp_seq=303
no answer yet for icmp_seq=304
no answer yet for icmp_seq=305
no answer yet for icmp_seq=306
no answer yet for icmp_seq=307
64 bytes from 10.0.0.14: icmp_seq=305 ttl=64 time=741 ms
64 bytes from 10.0.0.14: icmp_seq=306 ttl=64 time=537 ms
64 bytes from 10.0.0.14: icmp_seq=307 ttl=64 time=405 ms
64 bytes from 10.0.0.14: icmp_seq=308 ttl=64 time=206 ms
64 bytes from 10.0.0.14: icmp_seq=309 ttl=64 time=111 ms
64 bytes from 10.0.0.14: icmp_seq=310 ttl=64 time=75.7 ms
64 bytes from 10.0.0.14: icmp_seq=311 ttl=64 time=28.4 ms
64 bytes from 10.0.0.14: icmp_seq=312 ttl=64 time=27.5 ms
64 bytes from 10.0.0.14: icmp_seq=313 ttl=64 time=29.9 ms
64 bytes from 10.0.0.14: icmp_seq=314 ttl=64 time=31.0 ms
64 bytes from 10.0.0.14: icmp_seq=315 ttl=64 time=31.9 ms
64 bytes from 10.0.0.14: icmp_seq=316 ttl=64 time=30.9 ms
64 bytes from 10.0.0.14: icmp_seq=317 ttl=64 time=33.5 ms
64 bytes from 10.0.0.14: icmp_seq=318 ttl=64 time=34.6 ms
64 bytes from 10.0.0.14: icmp_seq=319 ttl=64 time=35.9 ms
64 bytes from 10.0.0.14: icmp_seq=320 ttl=64 time=35.0 ms
no answer yet for icmp_seq=321
no answer yet for icmp_seq=322
no answer yet for icmp_seq=323
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
64 bytes from 10.0.0.14: icmp_seq=321 ttl=64 time=9890 ms
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
no answer yet for icmp_seq=337
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
no answer yet for icmp_seq=345
no answer yet for icmp_seq=346
no answer yet for icmp_seq=347
64 bytes from 10.0.0.14: icmp_seq=333 ttl=64 time=14102 ms
no answer yet for icmp_seq=348
no answer yet for icmp_seq=349
no answer yet for icmp_seq=350
64 bytes from 10.0.0.14: icmp_seq=341 ttl=64 time=8524 ms
64 bytes from 10.0.0.14: icmp_seq=345 ttl=64 time=4527 ms
64 bytes from 10.0.0.14: icmp_seq=346 ttl=64 time=3498 ms
64 bytes from 10.0.0.14: icmp_seq=342 ttl=64 time=7524 ms
64 bytes from 10.0.0.14: icmp_seq=343 ttl=64 time=6526 ms
64 bytes from 10.0.0.14: icmp_seq=344 ttl=64 time=5525 ms
64 bytes from 10.0.0.14: icmp_seq=347 ttl=64 time=2532 ms
64 bytes from 10.0.0.14: icmp_seq=348 ttl=64 time=1526 ms
64 bytes from 10.0.0.14: icmp_seq=349 ttl=64 time=531 ms
64 bytes from 10.0.0.14: icmp_seq=350 ttl=64 time=348 ms
64 bytes from 10.0.0.14: icmp_seq=351 ttl=64 time=146 ms
64 bytes from 10.0.0.14: icmp_seq=352 ttl=64 time=29.6 ms
64 bytes from 10.0.0.14: icmp_seq=353 ttl=64 time=35.5 ms
64 bytes from 10.0.0.14: icmp_seq=354 ttl=64 time=30.4 ms
64 bytes from 10.0.0.14: icmp_seq=355 ttl=64 time=34.3 ms
64 bytes from 10.0.0.14: icmp_seq=356 ttl=64 time=36.5 ms
64 bytes from 10.0.0.14: icmp_seq=357 ttl=64 time=31.6 ms
64 bytes from 10.0.0.14: icmp_seq=358 ttl=64 time=31.3 ms
64 bytes from 10.0.0.14: icmp_seq=359 ttl=64 time=32.3 ms
64 bytes from 10.0.0.14: icmp_seq=360 ttl=64 time=31.9 ms
64 bytes from 10.0.0.14: icmp_seq=361 ttl=64 time=29.8 ms
64 bytes from 10.0.0.14: icmp_seq=362 ttl=64 time=27.6 ms
64 bytes from 10.0.0.14: icmp_seq=363 ttl=64 time=30.6 ms
64 bytes from 10.0.0.14: icmp_seq=364 ttl=64 time=34.5 ms
64 bytes from 10.0.0.14: icmp_seq=365 ttl=64 time=36.5 ms
64 bytes from 10.0.0.14: icmp_seq=366 ttl=64 time=33.1 ms
64 bytes from 10.0.0.14: icmp_seq=367 ttl=64 time=27.4 ms
no answer yet for icmp_seq=368
no answer yet for icmp_seq=369
no answer yet for icmp_seq=370
no answer yet for icmp_seq=371
64 bytes from 10.0.0.14: icmp_seq=368 ttl=64 time=2111 ms
no answer yet for icmp_seq=372
no answer yet for icmp_seq=373
no answer yet for icmp_seq=374
64 bytes from 10.0.0.14: icmp_seq=369 ttl=64 time=4810 ms
no answer yet for icmp_seq=375
no answer yet for icmp_seq=376
no answer yet for icmp_seq=377
no answer yet for icmp_seq=378
no answer yet for icmp_seq=379
no answer yet for icmp_seq=380
64 bytes from 10.0.0.14: icmp_seq=370 ttl=64 time=9122 ms
64 bytes from 10.0.0.14: icmp_seq=371 ttl=64 time=8591 ms
no answer yet for icmp_seq=381
64 bytes from 10.0.0.14: icmp_seq=372 ttl=64 time=8413 ms
64 bytes from 10.0.0.14: icmp_seq=373 ttl=64 time=7402 ms
64 bytes from 10.0.0.14: icmp_seq=374 ttl=64 time=6315 ms
64 bytes from 10.0.0.14: icmp_seq=375 ttl=64 time=5442 ms
64 bytes from 10.0.0.14: icmp_seq=376 ttl=64 time=4440 ms
no answer yet for icmp_seq=382
64 bytes from 10.0.0.14: icmp_seq=377 ttl=64 time=3463 ms
64 bytes from 10.0.0.14: icmp_seq=378 ttl=64 time=2467 ms
64 bytes from 10.0.0.14: icmp_seq=379 ttl=64 time=2286 ms
64 bytes from 10.0.0.14: icmp_seq=380 ttl=64 time=1490 ms
64 bytes from 10.0.0.14: icmp_seq=381 ttl=64 time=611 ms
no answer yet for icmp_seq=383
no answer yet for icmp_seq=384
64 bytes from 10.0.0.14: icmp_seq=382 ttl=64 time=1917 ms
no answer yet for icmp_seq=385
64 bytes from 10.0.0.14: icmp_seq=383 ttl=64 time=1990 ms
no answer yet for icmp_seq=386
no answer yet for icmp_seq=387
no answer yet for icmp_seq=388
no answer yet for icmp_seq=389
