PING 10.0.0.13 (10.0.0.13) 56(84) bytes of data.
64 bytes from 10.0.0.13: icmp_seq=137 ttl=64 time=25.6 ms
64 bytes from 10.0.0.13: icmp_seq=138 ttl=64 time=26.8 ms
64 bytes from 10.0.0.13: icmp_seq=139 ttl=64 time=23.8 ms
64 bytes from 10.0.0.13: icmp_seq=140 ttl=64 time=26.6 ms
64 bytes from 10.0.0.13: icmp_seq=141 ttl=64 time=23.0 ms
64 bytes from 10.0.0.13: icmp_seq=142 ttl=64 time=23.5 ms
64 bytes from 10.0.0.13: icmp_seq=143 ttl=64 time=27.9 ms
64 bytes from 10.0.0.13: icmp_seq=144 ttl=64 time=29.0 ms
64 bytes from 10.0.0.13: icmp_seq=145 ttl=64 time=23.4 ms
64 bytes from 10.0.0.13: icmp_seq=146 ttl=64 time=22.9 ms
64 bytes from 10.0.0.13: icmp_seq=147 ttl=64 time=23.0 ms
64 bytes from 10.0.0.13: icmp_seq=148 ttl=64 time=24.9 ms
64 bytes from 10.0.0.13: icmp_seq=149 ttl=64 time=29.2 ms
64 bytes from 10.0.0.13: icmp_seq=150 ttl=64 time=24.9 ms
64 bytes from 10.0.0.13: icmp_seq=151 ttl=64 time=26.5 ms
64 bytes from 10.0.0.13: icmp_seq=152 ttl=64 time=34.1 ms
64 bytes from 10.0.0.13: icmp_seq=153 ttl=64 time=32.5 ms
64 bytes from 10.0.0.13: icmp_seq=154 ttl=64 time=29.1 ms
64 bytes from 10.0.0.13: icmp_seq=155 ttl=64 time=840 ms
no answer yet for icmp_seq=156
no answer yet for icmp_seq=157
no answer yet for icmp_seq=158
64 bytes from 10.0.0.13: icmp_seq=157 ttl=64 time=2219 ms
no answer yet for icmp_seq=159
no answer yet for icmp_seq=160
no answer yet for icmp_seq=161
64 bytes from 10.0.0.13: icmp_seq=158 ttl=64 time=1790 ms
no answer yet for icmp_seq=162
64 bytes from 10.0.0.13: icmp_seq=159 ttl=64 time=1153 ms
64 bytes from 10.0.0.13: icmp_seq=160 ttl=64 time=938 ms
64 bytes from 10.0.0.13: icmp_seq=161 ttl=64 time=683 ms
64 bytes from 10.0.0.13: icmp_seq=162 ttl=64 time=399 ms
64 bytes from 10.0.0.13: icmp_seq=163 ttl=64 time=199 ms
64 bytes from 10.0.0.13: icmp_seq=164 ttl=64 time=36.0 ms
64 bytes from 10.0.0.13: icmp_seq=165 ttl=64 time=53.4 ms
64 bytes from 10.0.0.13: icmp_seq=166 ttl=64 time=69.1 ms
64 bytes from 10.0.0.13: icmp_seq=167 ttl=64 time=111 ms
64 bytes from 10.0.0.13: icmp_seq=168 ttl=64 time=145 ms
64 bytes from 10.0.0.13: icmp_seq=169 ttl=64 time=177 ms
64 bytes from 10.0.0.13: icmp_seq=170 ttl=64 time=198 ms
no answer yet for icmp_seq=171
64 bytes from 10.0.0.13: icmp_seq=171 ttl=64 time=229 ms
no answer yet for icmp_seq=172
64 bytes from 10.0.0.13: icmp_seq=172 ttl=64 time=258 ms
no answer yet for icmp_seq=173
64 bytes from 10.0.0.13: icmp_seq=173 ttl=64 time=321 ms
no answer yet for icmp_seq=174
64 bytes from 10.0.0.13: icmp_seq=174 ttl=64 time=328 ms
no answer yet for icmp_seq=175
64 bytes from 10.0.0.13: icmp_seq=175 ttl=64 time=366 ms
no answer yet for icmp_seq=176
64 bytes from 10.0.0.13: icmp_seq=176 ttl=64 time=382 ms
no answer yet for icmp_seq=177
no answer yet for icmp_seq=178
64 bytes from 10.0.0.13: icmp_seq=177 ttl=64 time=406 ms
no answer yet for icmp_seq=179
64 bytes from 10.0.0.13: icmp_seq=178 ttl=64 time=436 ms
no answer yet for icmp_seq=180
64 bytes from 10.0.0.13: icmp_seq=179 ttl=64 time=462 ms
no answer yet for icmp_seq=181
64 bytes from 10.0.0.13: icmp_seq=180 ttl=64 time=466 ms
no answer yet for icmp_seq=182
64 bytes from 10.0.0.13: icmp_seq=181 ttl=64 time=504 ms
no answer yet for icmp_seq=183
64 bytes from 10.0.0.13: icmp_seq=182 ttl=64 time=541 ms
no answer yet for icmp_seq=184
64 bytes from 10.0.0.13: icmp_seq=183 ttl=64 time=574 ms
no answer yet for icmp_seq=185
64 bytes from 10.0.0.13: icmp_seq=184 ttl=64 time=591 ms
no answer yet for icmp_seq=186
no answer yet for icmp_seq=187
64 bytes from 10.0.0.13: icmp_seq=185 ttl=64 time=620 ms
no answer yet for icmp_seq=188
64 bytes from 10.0.0.13: icmp_seq=186 ttl=64 time=638 ms
no answer yet for icmp_seq=189
64 bytes from 10.0.0.13: icmp_seq=187 ttl=64 time=673 ms
no answer yet for icmp_seq=190
64 bytes from 10.0.0.13: icmp_seq=188 ttl=64 time=709 ms
no answer yet for icmp_seq=191
64 bytes from 10.0.0.13: icmp_seq=189 ttl=64 time=750 ms
no answer yet for icmp_seq=192
64 bytes from 10.0.0.13: icmp_seq=190 ttl=64 time=804 ms
no answer yet for icmp_seq=193
no answer yet for icmp_seq=194
64 bytes from 10.0.0.13: icmp_seq=191 ttl=64 time=828 ms
no answer yet for icmp_seq=195
64 bytes from 10.0.0.13: icmp_seq=192 ttl=64 time=889 ms
no answer yet for icmp_seq=196
64 bytes from 10.0.0.13: icmp_seq=193 ttl=64 time=931 ms
no answer yet for icmp_seq=197
64 bytes from 10.0.0.13: icmp_seq=194 ttl=64 time=996 ms
no answer yet for icmp_seq=198
no answer yet for icmp_seq=199
64 bytes from 10.0.0.13: icmp_seq=195 ttl=64 time=1027 ms
no answer yet for icmp_seq=200
64 bytes from 10.0.0.13: icmp_seq=196 ttl=64 time=1064 ms
no answer yet for icmp_seq=201
64 bytes from 10.0.0.13: icmp_seq=197 ttl=64 time=1117 ms
no answer yet for icmp_seq=202
64 bytes from 10.0.0.13: icmp_seq=198 ttl=64 time=1171 ms
no answer yet for icmp_seq=203
no answer yet for icmp_seq=204
64 bytes from 10.0.0.13: icmp_seq=199 ttl=64 time=1241 ms
no answer yet for icmp_seq=205
64 bytes from 10.0.0.13: icmp_seq=200 ttl=64 time=1252 ms
no answer yet for icmp_seq=206
64 bytes from 10.0.0.13: icmp_seq=201 ttl=64 time=1292 ms
no answer yet for icmp_seq=207
64 bytes from 10.0.0.13: icmp_seq=202 ttl=64 time=1324 ms
no answer yet for icmp_seq=208
64 bytes from 10.0.0.13: icmp_seq=203 ttl=64 time=1345 ms
no answer yet for icmp_seq=209
64 bytes from 10.0.0.13: icmp_seq=204 ttl=64 time=1373 ms
no answer yet for icmp_seq=210
64 bytes from 10.0.0.13: icmp_seq=205 ttl=64 time=1401 ms
no answer yet for icmp_seq=211
64 bytes from 10.0.0.13: icmp_seq=206 ttl=64 time=1414 ms
no answer yet for icmp_seq=212
no answer yet for icmp_seq=213
64 bytes from 10.0.0.13: icmp_seq=207 ttl=64 time=1427 ms
no answer yet for icmp_seq=214
no answer yet for icmp_seq=215
64 bytes from 10.0.0.13: icmp_seq=209 ttl=64 time=1454 ms
no answer yet for icmp_seq=216
64 bytes from 10.0.0.13: icmp_seq=210 ttl=64 time=1493 ms
no answer yet for icmp_seq=217
64 bytes from 10.0.0.13: icmp_seq=211 ttl=64 time=1502 ms
no answer yet for icmp_seq=218
64 bytes from 10.0.0.13: icmp_seq=212 ttl=64 time=1523 ms
no answer yet for icmp_seq=219
no answer yet for icmp_seq=220
64 bytes from 10.0.0.13: icmp_seq=214 ttl=64 time=1549 ms
no answer yet for icmp_seq=221
64 bytes from 10.0.0.13: icmp_seq=215 ttl=64 time=1557 ms
no answer yet for icmp_seq=222
64 bytes from 10.0.0.13: icmp_seq=216 ttl=64 time=1586 ms
no answer yet for icmp_seq=223
no answer yet for icmp_seq=224
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.13: icmp_seq=219 ttl=64 time=1626 ms
no answer yet for icmp_seq=227
64 bytes from 10.0.0.13: icmp_seq=220 ttl=64 time=1644 ms
no answer yet for icmp_seq=228
64 bytes from 10.0.0.13: icmp_seq=221 ttl=64 time=1652 ms
no answer yet for icmp_seq=229
64 bytes from 10.0.0.13: icmp_seq=222 ttl=64 time=1678 ms
no answer yet for icmp_seq=230
64 bytes from 10.0.0.13: icmp_seq=223 ttl=64 time=1692 ms
no answer yet for icmp_seq=231
no answer yet for icmp_seq=232
64 bytes from 10.0.0.13: icmp_seq=225 ttl=64 time=1726 ms
no answer yet for icmp_seq=233
64 bytes from 10.0.0.13: icmp_seq=226 ttl=64 time=1753 ms
no answer yet for icmp_seq=234
64 bytes from 10.0.0.13: icmp_seq=227 ttl=64 time=1770 ms
no answer yet for icmp_seq=235
64 bytes from 10.0.0.13: icmp_seq=228 ttl=64 time=1802 ms
no answer yet for icmp_seq=236
64 bytes from 10.0.0.13: icmp_seq=229 ttl=64 time=1802 ms
no answer yet for icmp_seq=237
no answer yet for icmp_seq=238
no answer yet for icmp_seq=239
no answer yet for icmp_seq=240
no answer yet for icmp_seq=241
64 bytes from 10.0.0.13: icmp_seq=233 ttl=64 time=1859 ms
no answer yet for icmp_seq=242
64 bytes from 10.0.0.13: icmp_seq=234 ttl=64 time=1868 ms
no answer yet for icmp_seq=243
64 bytes from 10.0.0.13: icmp_seq=235 ttl=64 time=1870 ms
no answer yet for icmp_seq=244
64 bytes from 10.0.0.13: icmp_seq=236 ttl=64 time=1883 ms
no answer yet for icmp_seq=245
64 bytes from 10.0.0.13: icmp_seq=237 ttl=64 time=1899 ms
no answer yet for icmp_seq=246
64 bytes from 10.0.0.13: icmp_seq=238 ttl=64 time=1872 ms
no answer yet for icmp_seq=247
64 bytes from 10.0.0.13: icmp_seq=239 ttl=64 time=1904 ms
no answer yet for icmp_seq=248
64 bytes from 10.0.0.13: icmp_seq=240 ttl=64 time=1896 ms
no answer yet for icmp_seq=249
64 bytes from 10.0.0.13: icmp_seq=241 ttl=64 time=1912 ms
no answer yet for icmp_seq=250
64 bytes from 10.0.0.13: icmp_seq=242 ttl=64 time=1898 ms
no answer yet for icmp_seq=251
64 bytes from 10.0.0.13: icmp_seq=243 ttl=64 time=1918 ms
no answer yet for icmp_seq=252
64 bytes from 10.0.0.13: icmp_seq=244 ttl=64 time=1924 ms
no answer yet for icmp_seq=253
no answer yet for icmp_seq=254
64 bytes from 10.0.0.13: icmp_seq=246 ttl=64 time=1957 ms
no answer yet for icmp_seq=255
no answer yet for icmp_seq=256
64 bytes from 10.0.0.13: icmp_seq=248 ttl=64 time=1969 ms
no answer yet for icmp_seq=257
64 bytes from 10.0.0.13: icmp_seq=249 ttl=64 time=1953 ms
no answer yet for icmp_seq=258
64 bytes from 10.0.0.13: icmp_seq=250 ttl=64 time=1965 ms
no answer yet for icmp_seq=259
64 bytes from 10.0.0.13: icmp_seq=251 ttl=64 time=1975 ms
no answer yet for icmp_seq=260
64 bytes from 10.0.0.13: icmp_seq=252 ttl=64 time=1969 ms
no answer yet for icmp_seq=261
64 bytes from 10.0.0.13: icmp_seq=253 ttl=64 time=1991 ms
no answer yet for icmp_seq=262
64 bytes from 10.0.0.13: icmp_seq=254 ttl=64 time=1996 ms
no answer yet for icmp_seq=263
64 bytes from 10.0.0.13: icmp_seq=255 ttl=64 time=2000 ms
no answer yet for icmp_seq=264
64 bytes from 10.0.0.13: icmp_seq=256 ttl=64 time=1994 ms
no answer yet for icmp_seq=265
64 bytes from 10.0.0.13: icmp_seq=257 ttl=64 time=1992 ms
no answer yet for icmp_seq=266
64 bytes from 10.0.0.13: icmp_seq=258 ttl=64 time=2000 ms
no answer yet for icmp_seq=267
64 bytes from 10.0.0.13: icmp_seq=259 ttl=64 time=2005 ms
no answer yet for icmp_seq=268
64 bytes from 10.0.0.13: icmp_seq=260 ttl=64 time=2007 ms
no answer yet for icmp_seq=269
64 bytes from 10.0.0.13: icmp_seq=261 ttl=64 time=2005 ms
no answer yet for icmp_seq=270
64 bytes from 10.0.0.13: icmp_seq=262 ttl=64 time=2014 ms
no answer yet for icmp_seq=271
no answer yet for icmp_seq=272
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
64 bytes from 10.0.0.13: icmp_seq=266 ttl=64 time=2023 ms
no answer yet for icmp_seq=275
no answer yet for icmp_seq=276
no answer yet for icmp_seq=277
64 bytes from 10.0.0.13: icmp_seq=268 ttl=64 time=2042 ms
no answer yet for icmp_seq=278
no answer yet for icmp_seq=279
64 bytes from 10.0.0.13: icmp_seq=270 ttl=64 time=2048 ms
no answer yet for icmp_seq=280
64 bytes from 10.0.0.13: icmp_seq=271 ttl=64 time=2061 ms
no answer yet for icmp_seq=281
64 bytes from 10.0.0.13: icmp_seq=272 ttl=64 time=2063 ms
no answer yet for icmp_seq=282
64 bytes from 10.0.0.13: icmp_seq=273 ttl=64 time=2064 ms
no answer yet for icmp_seq=283
64 bytes from 10.0.0.13: icmp_seq=277 ttl=64 time=2093 ms
no answer yet for icmp_seq=284
64 bytes from 10.0.0.13: icmp_seq=278 ttl=64 time=2073 ms
64 bytes from 10.0.0.13: icmp_seq=279 ttl=64 time=2075 ms
no answer yet for icmp_seq=285
64 bytes from 10.0.0.13: icmp_seq=280 ttl=64 time=2103 ms
no answer yet for icmp_seq=286
64 bytes from 10.0.0.13: icmp_seq=281 ttl=64 time=2093 ms
no answer yet for icmp_seq=287
64 bytes from 10.0.0.13: icmp_seq=283 ttl=64 time=2123 ms
no answer yet for icmp_seq=288
no answer yet for icmp_seq=289
64 bytes from 10.0.0.13: icmp_seq=285 ttl=64 time=2014 ms
no answer yet for icmp_seq=290
64 bytes from 10.0.0.13: icmp_seq=286 ttl=64 time=1862 ms
no answer yet for icmp_seq=291
no answer yet for icmp_seq=292
no answer yet for icmp_seq=293
no answer yet for icmp_seq=294
no answer yet for icmp_seq=295
64 bytes from 10.0.0.13: icmp_seq=295 ttl=64 time=979 ms
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
no answer yet for icmp_seq=301
no answer yet for icmp_seq=302
64 bytes from 10.0.0.13: icmp_seq=299 ttl=64 time=1638 ms
64 bytes from 10.0.0.13: icmp_seq=300 ttl=64 time=711 ms
64 bytes from 10.0.0.13: icmp_seq=301 ttl=64 time=504 ms
64 bytes from 10.0.0.13: icmp_seq=302 ttl=64 time=276 ms
64 bytes from 10.0.0.13: icmp_seq=303 ttl=64 time=106 ms
64 bytes from 10.0.0.13: icmp_seq=304 ttl=64 time=23.4 ms
64 bytes from 10.0.0.13: icmp_seq=305 ttl=64 time=23.0 ms
64 bytes from 10.0.0.13: icmp_seq=306 ttl=64 time=24.6 ms
64 bytes from 10.0.0.13: icmp_seq=307 ttl=64 time=23.4 ms
64 bytes from 10.0.0.13: icmp_seq=308 ttl=64 time=24.4 ms
64 bytes from 10.0.0.13: icmp_seq=309 ttl=64 time=23.2 ms
64 bytes from 10.0.0.13: icmp_seq=310 ttl=64 time=30.4 ms
64 bytes from 10.0.0.13: icmp_seq=311 ttl=64 time=22.2 ms
64 bytes from 10.0.0.13: icmp_seq=312 ttl=64 time=31.5 ms
64 bytes from 10.0.0.13: icmp_seq=313 ttl=64 time=28.5 ms
64 bytes from 10.0.0.13: icmp_seq=314 ttl=64 time=23.6 ms
64 bytes from 10.0.0.13: icmp_seq=315 ttl=64 time=23.4 ms
64 bytes from 10.0.0.13: icmp_seq=316 ttl=64 time=88.6 ms
no answer yet for icmp_seq=317
no answer yet for icmp_seq=318
64 bytes from 10.0.0.13: icmp_seq=317 ttl=64 time=714 ms
64 bytes from 10.0.0.13: icmp_seq=318 ttl=64 time=596 ms
no answer yet for icmp_seq=319
no answer yet for icmp_seq=320
no answer yet for icmp_seq=321
no answer yet for icmp_seq=322
64 bytes from 10.0.0.13: icmp_seq=319 ttl=64 time=1070 ms
no answer yet for icmp_seq=323
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
64 bytes from 10.0.0.13: icmp_seq=320 ttl=64 time=9388 ms
no answer yet for icmp_seq=334
64 bytes from 10.0.0.13: icmp_seq=321 ttl=64 time=9362 ms
no answer yet for icmp_seq=335
64 bytes from 10.0.0.13: icmp_seq=322 ttl=64 time=9318 ms
no answer yet for icmp_seq=336
64 bytes from 10.0.0.13: icmp_seq=323 ttl=64 time=9325 ms
no answer yet for icmp_seq=337
64 bytes from 10.0.0.13: icmp_seq=324 ttl=64 time=9977 ms
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
no answer yet for icmp_seq=345
no answer yet for icmp_seq=346
64 bytes from 10.0.0.13: icmp_seq=339 ttl=64 time=8101 ms
64 bytes from 10.0.0.13: icmp_seq=340 ttl=64 time=7098 ms
64 bytes from 10.0.0.13: icmp_seq=341 ttl=64 time=6139 ms
64 bytes from 10.0.0.13: icmp_seq=342 ttl=64 time=5141 ms
