PING 10.0.0.13 (10.0.0.13) 56(84) bytes of data.
64 bytes from 10.0.0.13: icmp_seq=42 ttl=64 time=24.1 ms
64 bytes from 10.0.0.13: icmp_seq=43 ttl=64 time=34.3 ms
64 bytes from 10.0.0.13: icmp_seq=44 ttl=64 time=27.7 ms
64 bytes from 10.0.0.13: icmp_seq=45 ttl=64 time=36.7 ms
64 bytes from 10.0.0.13: icmp_seq=46 ttl=64 time=35.4 ms
64 bytes from 10.0.0.13: icmp_seq=47 ttl=64 time=36.4 ms
64 bytes from 10.0.0.13: icmp_seq=48 ttl=64 time=32.7 ms
64 bytes from 10.0.0.13: icmp_seq=49 ttl=64 time=26.9 ms
64 bytes from 10.0.0.13: icmp_seq=50 ttl=64 time=25.3 ms
64 bytes from 10.0.0.13: icmp_seq=51 ttl=64 time=26.0 ms
64 bytes from 10.0.0.13: icmp_seq=52 ttl=64 time=28.0 ms
64 bytes from 10.0.0.13: icmp_seq=53 ttl=64 time=27.5 ms
64 bytes from 10.0.0.13: icmp_seq=54 ttl=64 time=24.8 ms
64 bytes from 10.0.0.13: icmp_seq=55 ttl=64 time=41.0 ms
64 bytes from 10.0.0.13: icmp_seq=56 ttl=64 time=30.2 ms
64 bytes from 10.0.0.13: icmp_seq=57 ttl=64 time=29.5 ms
64 bytes from 10.0.0.13: icmp_seq=58 ttl=64 time=27.3 ms
64 bytes from 10.0.0.13: icmp_seq=59 ttl=64 time=41.6 ms
64 bytes from 10.0.0.13: icmp_seq=60 ttl=64 time=39.1 ms
64 bytes from 10.0.0.13: icmp_seq=61 ttl=64 time=85.5 ms
64 bytes from 10.0.0.13: icmp_seq=62 ttl=64 time=80.0 ms
64 bytes from 10.0.0.13: icmp_seq=63 ttl=64 time=85.2 ms
64 bytes from 10.0.0.13: icmp_seq=64 ttl=64 time=90.1 ms
64 bytes from 10.0.0.13: icmp_seq=65 ttl=64 time=86.6 ms
64 bytes from 10.0.0.13: icmp_seq=66 ttl=64 time=73.0 ms
64 bytes from 10.0.0.13: icmp_seq=67 ttl=64 time=52.2 ms
64 bytes from 10.0.0.13: icmp_seq=68 ttl=64 time=44.0 ms
64 bytes from 10.0.0.13: icmp_seq=69 ttl=64 time=31.9 ms
64 bytes from 10.0.0.13: icmp_seq=70 ttl=64 time=45.1 ms
64 bytes from 10.0.0.13: icmp_seq=71 ttl=64 time=29.5 ms
64 bytes from 10.0.0.13: icmp_seq=72 ttl=64 time=25.1 ms
64 bytes from 10.0.0.13: icmp_seq=73 ttl=64 time=51.9 ms
64 bytes from 10.0.0.13: icmp_seq=74 ttl=64 time=48.3 ms
64 bytes from 10.0.0.13: icmp_seq=75 ttl=64 time=26.1 ms
64 bytes from 10.0.0.13: icmp_seq=76 ttl=64 time=40.8 ms
64 bytes from 10.0.0.13: icmp_seq=77 ttl=64 time=48.0 ms
64 bytes from 10.0.0.13: icmp_seq=78 ttl=64 time=37.1 ms
64 bytes from 10.0.0.13: icmp_seq=79 ttl=64 time=36.7 ms
64 bytes from 10.0.0.13: icmp_seq=80 ttl=64 time=27.8 ms
64 bytes from 10.0.0.13: icmp_seq=81 ttl=64 time=29.6 ms
64 bytes from 10.0.0.13: icmp_seq=82 ttl=64 time=23.5 ms
64 bytes from 10.0.0.13: icmp_seq=83 ttl=64 time=41.2 ms
64 bytes from 10.0.0.13: icmp_seq=84 ttl=64 time=26.2 ms
64 bytes from 10.0.0.13: icmp_seq=85 ttl=64 time=30.8 ms
64 bytes from 10.0.0.13: icmp_seq=86 ttl=64 time=30.2 ms
64 bytes from 10.0.0.13: icmp_seq=87 ttl=64 time=24.8 ms
64 bytes from 10.0.0.13: icmp_seq=88 ttl=64 time=32.0 ms
64 bytes from 10.0.0.13: icmp_seq=89 ttl=64 time=39.5 ms
64 bytes from 10.0.0.13: icmp_seq=90 ttl=64 time=31.9 ms
64 bytes from 10.0.0.13: icmp_seq=91 ttl=64 time=53.2 ms
64 bytes from 10.0.0.13: icmp_seq=92 ttl=64 time=45.1 ms
64 bytes from 10.0.0.13: icmp_seq=93 ttl=64 time=36.2 ms
64 bytes from 10.0.0.13: icmp_seq=94 ttl=64 time=26.6 ms
64 bytes from 10.0.0.13: icmp_seq=95 ttl=64 time=32.1 ms
64 bytes from 10.0.0.13: icmp_seq=96 ttl=64 time=25.5 ms
64 bytes from 10.0.0.13: icmp_seq=97 ttl=64 time=25.9 ms
64 bytes from 10.0.0.13: icmp_seq=98 ttl=64 time=25.7 ms
64 bytes from 10.0.0.13: icmp_seq=99 ttl=64 time=24.7 ms
64 bytes from 10.0.0.13: icmp_seq=100 ttl=64 time=28.7 ms
64 bytes from 10.0.0.13: icmp_seq=101 ttl=64 time=46.5 ms
64 bytes from 10.0.0.13: icmp_seq=102 ttl=64 time=32.4 ms
64 bytes from 10.0.0.13: icmp_seq=103 ttl=64 time=35.8 ms
64 bytes from 10.0.0.13: icmp_seq=104 ttl=64 time=31.3 ms
64 bytes from 10.0.0.13: icmp_seq=105 ttl=64 time=37.1 ms
64 bytes from 10.0.0.13: icmp_seq=106 ttl=64 time=31.3 ms
64 bytes from 10.0.0.13: icmp_seq=107 ttl=64 time=35.0 ms
64 bytes from 10.0.0.13: icmp_seq=108 ttl=64 time=30.5 ms
64 bytes from 10.0.0.13: icmp_seq=109 ttl=64 time=24.5 ms
64 bytes from 10.0.0.13: icmp_seq=110 ttl=64 time=41.8 ms
64 bytes from 10.0.0.13: icmp_seq=111 ttl=64 time=32.2 ms
64 bytes from 10.0.0.13: icmp_seq=112 ttl=64 time=42.9 ms
64 bytes from 10.0.0.13: icmp_seq=113 ttl=64 time=24.3 ms
64 bytes from 10.0.0.13: icmp_seq=114 ttl=64 time=31.5 ms
64 bytes from 10.0.0.13: icmp_seq=115 ttl=64 time=32.9 ms
64 bytes from 10.0.0.13: icmp_seq=116 ttl=64 time=28.5 ms
64 bytes from 10.0.0.13: icmp_seq=117 ttl=64 time=37.9 ms
64 bytes from 10.0.0.13: icmp_seq=118 ttl=64 time=25.2 ms
64 bytes from 10.0.0.13: icmp_seq=119 ttl=64 time=31.5 ms
64 bytes from 10.0.0.13: icmp_seq=120 ttl=64 time=29.9 ms
64 bytes from 10.0.0.13: icmp_seq=121 ttl=64 time=33.6 ms
64 bytes from 10.0.0.13: icmp_seq=122 ttl=64 time=30.6 ms
64 bytes from 10.0.0.13: icmp_seq=123 ttl=64 time=37.4 ms
64 bytes from 10.0.0.13: icmp_seq=124 ttl=64 time=32.9 ms
64 bytes from 10.0.0.13: icmp_seq=125 ttl=64 time=27.2 ms
64 bytes from 10.0.0.13: icmp_seq=126 ttl=64 time=43.3 ms
64 bytes from 10.0.0.13: icmp_seq=127 ttl=64 time=30.9 ms
64 bytes from 10.0.0.13: icmp_seq=128 ttl=64 time=28.7 ms
64 bytes from 10.0.0.13: icmp_seq=129 ttl=64 time=26.6 ms
64 bytes from 10.0.0.13: icmp_seq=130 ttl=64 time=25.8 ms
64 bytes from 10.0.0.13: icmp_seq=131 ttl=64 time=48.0 ms
64 bytes from 10.0.0.13: icmp_seq=132 ttl=64 time=43.1 ms
64 bytes from 10.0.0.13: icmp_seq=133 ttl=64 time=38.5 ms
64 bytes from 10.0.0.13: icmp_seq=134 ttl=64 time=37.0 ms
64 bytes from 10.0.0.13: icmp_seq=135 ttl=64 time=28.6 ms
64 bytes from 10.0.0.13: icmp_seq=136 ttl=64 time=24.4 ms
64 bytes from 10.0.0.13: icmp_seq=137 ttl=64 time=24.6 ms
64 bytes from 10.0.0.13: icmp_seq=138 ttl=64 time=39.5 ms
64 bytes from 10.0.0.13: icmp_seq=139 ttl=64 time=33.4 ms
64 bytes from 10.0.0.13: icmp_seq=140 ttl=64 time=26.4 ms
64 bytes from 10.0.0.13: icmp_seq=141 ttl=64 time=24.9 ms
64 bytes from 10.0.0.13: icmp_seq=142 ttl=64 time=38.5 ms
64 bytes from 10.0.0.13: icmp_seq=143 ttl=64 time=33.8 ms
64 bytes from 10.0.0.13: icmp_seq=144 ttl=64 time=28.6 ms
64 bytes from 10.0.0.13: icmp_seq=145 ttl=64 time=51.6 ms
64 bytes from 10.0.0.13: icmp_seq=146 ttl=64 time=39.9 ms
64 bytes from 10.0.0.13: icmp_seq=147 ttl=64 time=28.6 ms
64 bytes from 10.0.0.13: icmp_seq=148 ttl=64 time=41.3 ms
64 bytes from 10.0.0.13: icmp_seq=149 ttl=64 time=35.4 ms
64 bytes from 10.0.0.13: icmp_seq=150 ttl=64 time=58.4 ms
64 bytes from 10.0.0.13: icmp_seq=151 ttl=64 time=28.1 ms
64 bytes from 10.0.0.13: icmp_seq=152 ttl=64 time=27.0 ms
64 bytes from 10.0.0.13: icmp_seq=153 ttl=64 time=34.6 ms
64 bytes from 10.0.0.13: icmp_seq=154 ttl=64 time=24.3 ms
64 bytes from 10.0.0.13: icmp_seq=155 ttl=64 time=24.3 ms
64 bytes from 10.0.0.13: icmp_seq=156 ttl=64 time=32.9 ms
64 bytes from 10.0.0.13: icmp_seq=157 ttl=64 time=25.0 ms
64 bytes from 10.0.0.13: icmp_seq=158 ttl=64 time=33.2 ms
64 bytes from 10.0.0.13: icmp_seq=159 ttl=64 time=27.1 ms
64 bytes from 10.0.0.13: icmp_seq=160 ttl=64 time=1185 ms
no answer yet for icmp_seq=161
no answer yet for icmp_seq=162
no answer yet for icmp_seq=163
no answer yet for icmp_seq=164
no answer yet for icmp_seq=165
no answer yet for icmp_seq=166
no answer yet for icmp_seq=167
64 bytes from 10.0.0.13: icmp_seq=162 ttl=64 time=3028 ms
64 bytes from 10.0.0.13: icmp_seq=163 ttl=64 time=2128 ms
64 bytes from 10.0.0.13: icmp_seq=164 ttl=64 time=1149 ms
64 bytes from 10.0.0.13: icmp_seq=165 ttl=64 time=908 ms
64 bytes from 10.0.0.13: icmp_seq=166 ttl=64 time=681 ms
64 bytes from 10.0.0.13: icmp_seq=167 ttl=64 time=399 ms
64 bytes from 10.0.0.13: icmp_seq=168 ttl=64 time=196 ms
64 bytes from 10.0.0.13: icmp_seq=169 ttl=64 time=26.4 ms
64 bytes from 10.0.0.13: icmp_seq=170 ttl=64 time=72.1 ms
no answer yet for icmp_seq=171
64 bytes from 10.0.0.13: icmp_seq=171 ttl=64 time=247 ms
no answer yet for icmp_seq=172
64 bytes from 10.0.0.13: icmp_seq=172 ttl=64 time=378 ms
no answer yet for icmp_seq=173
no answer yet for icmp_seq=174
64 bytes from 10.0.0.13: icmp_seq=173 ttl=64 time=529 ms
no answer yet for icmp_seq=175
no answer yet for icmp_seq=176
64 bytes from 10.0.0.13: icmp_seq=174 ttl=64 time=676 ms
no answer yet for icmp_seq=177
no answer yet for icmp_seq=178
64 bytes from 10.0.0.13: icmp_seq=175 ttl=64 time=827 ms
no answer yet for icmp_seq=179
64 bytes from 10.0.0.13: icmp_seq=176 ttl=64 time=980 ms
no answer yet for icmp_seq=180
no answer yet for icmp_seq=181
64 bytes from 10.0.0.13: icmp_seq=177 ttl=64 time=1143 ms
no answer yet for icmp_seq=182
no answer yet for icmp_seq=183
64 bytes from 10.0.0.13: icmp_seq=178 ttl=64 time=1297 ms
no answer yet for icmp_seq=184
no answer yet for icmp_seq=185
64 bytes from 10.0.0.13: icmp_seq=179 ttl=64 time=1445 ms
no answer yet for icmp_seq=186
64 bytes from 10.0.0.13: icmp_seq=180 ttl=64 time=1573 ms
no answer yet for icmp_seq=187
no answer yet for icmp_seq=188
64 bytes from 10.0.0.13: icmp_seq=181 ttl=64 time=1737 ms
no answer yet for icmp_seq=189
no answer yet for icmp_seq=190
64 bytes from 10.0.0.13: icmp_seq=182 ttl=64 time=1877 ms
no answer yet for icmp_seq=191
no answer yet for icmp_seq=192
no answer yet for icmp_seq=193
64 bytes from 10.0.0.13: icmp_seq=184 ttl=64 time=2133 ms
no answer yet for icmp_seq=194
64 bytes from 10.0.0.13: icmp_seq=185 ttl=64 time=2195 ms
no answer yet for icmp_seq=195
no answer yet for icmp_seq=196
64 bytes from 10.0.0.13: icmp_seq=186 ttl=64 time=2249 ms
no answer yet for icmp_seq=197
64 bytes from 10.0.0.13: icmp_seq=187 ttl=64 time=2290 ms
no answer yet for icmp_seq=198
64 bytes from 10.0.0.13: icmp_seq=188 ttl=64 time=2342 ms
no answer yet for icmp_seq=199
no answer yet for icmp_seq=200
64 bytes from 10.0.0.13: icmp_seq=189 ttl=64 time=2461 ms
no answer yet for icmp_seq=201
64 bytes from 10.0.0.13: icmp_seq=190 ttl=64 time=2514 ms
no answer yet for icmp_seq=202
64 bytes from 10.0.0.13: icmp_seq=191 ttl=64 time=2597 ms
no answer yet for icmp_seq=203
no answer yet for icmp_seq=204
64 bytes from 10.0.0.13: icmp_seq=192 ttl=64 time=2665 ms
no answer yet for icmp_seq=205
no answer yet for icmp_seq=206
64 bytes from 10.0.0.13: icmp_seq=194 ttl=64 time=2781 ms
no answer yet for icmp_seq=207
64 bytes from 10.0.0.13: icmp_seq=195 ttl=64 time=2814 ms
no answer yet for icmp_seq=208
no answer yet for icmp_seq=209
no answer yet for icmp_seq=210
64 bytes from 10.0.0.13: icmp_seq=197 ttl=64 time=2850 ms
no answer yet for icmp_seq=211
64 bytes from 10.0.0.13: icmp_seq=198 ttl=64 time=2894 ms
no answer yet for icmp_seq=212
no answer yet for icmp_seq=213
no answer yet for icmp_seq=214
64 bytes from 10.0.0.13: icmp_seq=201 ttl=64 time=3009 ms
no answer yet for icmp_seq=215
no answer yet for icmp_seq=216
no answer yet for icmp_seq=217
no answer yet for icmp_seq=218
64 bytes from 10.0.0.13: icmp_seq=204 ttl=64 time=3127 ms
no answer yet for icmp_seq=219
no answer yet for icmp_seq=220
64 bytes from 10.0.0.13: icmp_seq=206 ttl=64 time=3180 ms
no answer yet for icmp_seq=221
64 bytes from 10.0.0.13: icmp_seq=207 ttl=64 time=3217 ms
no answer yet for icmp_seq=222
64 bytes from 10.0.0.13: icmp_seq=208 ttl=64 time=3251 ms
no answer yet for icmp_seq=223
no answer yet for icmp_seq=224
64 bytes from 10.0.0.13: icmp_seq=209 ttl=64 time=3279 ms
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.13: icmp_seq=211 ttl=64 time=3395 ms
no answer yet for icmp_seq=227
64 bytes from 10.0.0.13: icmp_seq=212 ttl=64 time=3414 ms
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
no answer yet for icmp_seq=230
no answer yet for icmp_seq=231
64 bytes from 10.0.0.13: icmp_seq=215 ttl=64 time=3507 ms
no answer yet for icmp_seq=232
64 bytes from 10.0.0.13: icmp_seq=216 ttl=64 time=3536 ms
no answer yet for icmp_seq=233
no answer yet for icmp_seq=234
64 bytes from 10.0.0.13: icmp_seq=218 ttl=64 time=3657 ms
no answer yet for icmp_seq=235
no answer yet for icmp_seq=236
64 bytes from 10.0.0.13: icmp_seq=219 ttl=64 time=3663 ms
64 bytes from 10.0.0.13: icmp_seq=220 ttl=64 time=3652 ms
no answer yet for icmp_seq=237
no answer yet for icmp_seq=238
64 bytes from 10.0.0.13: icmp_seq=221 ttl=64 time=3676 ms
no answer yet for icmp_seq=239
64 bytes from 10.0.0.13: icmp_seq=222 ttl=64 time=3706 ms
no answer yet for icmp_seq=240
64 bytes from 10.0.0.13: icmp_seq=223 ttl=64 time=3799 ms
no answer yet for icmp_seq=241
64 bytes from 10.0.0.13: icmp_seq=224 ttl=64 time=3821 ms
no answer yet for icmp_seq=242
64 bytes from 10.0.0.13: icmp_seq=225 ttl=64 time=3831 ms
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
no answer yet for icmp_seq=245
no answer yet for icmp_seq=246
64 bytes from 10.0.0.13: icmp_seq=228 ttl=64 time=3957 ms
no answer yet for icmp_seq=247
64 bytes from 10.0.0.13: icmp_seq=229 ttl=64 time=3969 ms
no answer yet for icmp_seq=248
64 bytes from 10.0.0.13: icmp_seq=230 ttl=64 time=3967 ms
no answer yet for icmp_seq=249
64 bytes from 10.0.0.13: icmp_seq=231 ttl=64 time=3970 ms
no answer yet for icmp_seq=250
64 bytes from 10.0.0.13: icmp_seq=232 ttl=64 time=3994 ms
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
no answer yet for icmp_seq=253
64 bytes from 10.0.0.13: icmp_seq=234 ttl=64 time=4048 ms
no answer yet for icmp_seq=254
no answer yet for icmp_seq=255
64 bytes from 10.0.0.13: icmp_seq=236 ttl=64 time=4068 ms
no answer yet for icmp_seq=256
64 bytes from 10.0.0.13: icmp_seq=237 ttl=64 time=4076 ms
no answer yet for icmp_seq=257
64 bytes from 10.0.0.13: icmp_seq=238 ttl=64 time=4089 ms
no answer yet for icmp_seq=258
64 bytes from 10.0.0.13: icmp_seq=239 ttl=64 time=4127 ms
no answer yet for icmp_seq=259
64 bytes from 10.0.0.13: icmp_seq=240 ttl=64 time=4171 ms
no answer yet for icmp_seq=260
64 bytes from 10.0.0.13: icmp_seq=241 ttl=64 time=4188 ms
no answer yet for icmp_seq=261
64 bytes from 10.0.0.13: icmp_seq=242 ttl=64 time=4195 ms
no answer yet for icmp_seq=262
64 bytes from 10.0.0.13: icmp_seq=243 ttl=64 time=4227 ms
no answer yet for icmp_seq=263
no answer yet for icmp_seq=264
no answer yet for icmp_seq=265
no answer yet for icmp_seq=266
no answer yet for icmp_seq=267
64 bytes from 10.0.0.13: icmp_seq=247 ttl=64 time=4274 ms
no answer yet for icmp_seq=268
64 bytes from 10.0.0.13: icmp_seq=248 ttl=64 time=4292 ms
no answer yet for icmp_seq=269
no answer yet for icmp_seq=270
64 bytes from 10.0.0.13: icmp_seq=250 ttl=64 time=4348 ms
no answer yet for icmp_seq=271
64 bytes from 10.0.0.13: icmp_seq=251 ttl=64 time=4342 ms
no answer yet for icmp_seq=272
64 bytes from 10.0.0.13: icmp_seq=252 ttl=64 time=4361 ms
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
64 bytes from 10.0.0.13: icmp_seq=254 ttl=64 time=4384 ms
no answer yet for icmp_seq=275
no answer yet for icmp_seq=276
64 bytes from 10.0.0.13: icmp_seq=256 ttl=64 time=4416 ms
no answer yet for icmp_seq=277
no answer yet for icmp_seq=278
no answer yet for icmp_seq=279
64 bytes from 10.0.0.13: icmp_seq=258 ttl=64 time=4459 ms
no answer yet for icmp_seq=280
64 bytes from 10.0.0.13: icmp_seq=259 ttl=64 time=4463 ms
no answer yet for icmp_seq=281
no answer yet for icmp_seq=282
64 bytes from 10.0.0.13: icmp_seq=261 ttl=64 time=4509 ms
no answer yet for icmp_seq=283
64 bytes from 10.0.0.13: icmp_seq=262 ttl=64 time=4504 ms
no answer yet for icmp_seq=284
no answer yet for icmp_seq=285
64 bytes from 10.0.0.13: icmp_seq=264 ttl=64 time=4544 ms
no answer yet for icmp_seq=286
no answer yet for icmp_seq=287
no answer yet for icmp_seq=288
64 bytes from 10.0.0.13: icmp_seq=269 ttl=64 time=5402 ms
no answer yet for icmp_seq=289
no answer yet for icmp_seq=290
no answer yet for icmp_seq=291
no answer yet for icmp_seq=292
no answer yet for icmp_seq=293
no answer yet for icmp_seq=294
64 bytes from 10.0.0.13: icmp_seq=279 ttl=64 time=5554 ms
64 bytes from 10.0.0.13: icmp_seq=280 ttl=64 time=5372 ms
64 bytes from 10.0.0.13: icmp_seq=282 ttl=64 time=5010 ms
64 bytes from 10.0.0.13: icmp_seq=283 ttl=64 time=4814 ms
no answer yet for icmp_seq=295
no answer yet for icmp_seq=296
64 bytes from 10.0.0.13: icmp_seq=284 ttl=64 time=4921 ms
no answer yet for icmp_seq=297
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
no answer yet for icmp_seq=301
no answer yet for icmp_seq=302
no answer yet for icmp_seq=303
64 bytes from 10.0.0.13: icmp_seq=301 ttl=64 time=721 ms
64 bytes from 10.0.0.13: icmp_seq=302 ttl=64 time=521 ms
64 bytes from 10.0.0.13: icmp_seq=303 ttl=64 time=313 ms
64 bytes from 10.0.0.13: icmp_seq=304 ttl=64 time=110 ms
64 bytes from 10.0.0.13: icmp_seq=305 ttl=64 time=27.4 ms
64 bytes from 10.0.0.13: icmp_seq=306 ttl=64 time=27.1 ms
64 bytes from 10.0.0.13: icmp_seq=307 ttl=64 time=25.1 ms
64 bytes from 10.0.0.13: icmp_seq=308 ttl=64 time=27.0 ms
64 bytes from 10.0.0.13: icmp_seq=309 ttl=64 time=25.7 ms
64 bytes from 10.0.0.13: icmp_seq=310 ttl=64 time=28.5 ms
64 bytes from 10.0.0.13: icmp_seq=311 ttl=64 time=25.6 ms
64 bytes from 10.0.0.13: icmp_seq=312 ttl=64 time=25.9 ms
64 bytes from 10.0.0.13: icmp_seq=313 ttl=64 time=26.9 ms
64 bytes from 10.0.0.13: icmp_seq=314 ttl=64 time=24.8 ms
64 bytes from 10.0.0.13: icmp_seq=315 ttl=64 time=25.3 ms
64 bytes from 10.0.0.13: icmp_seq=316 ttl=64 time=29.5 ms
no answer yet for icmp_seq=317
64 bytes from 10.0.0.13: icmp_seq=317 ttl=64 time=207 ms
no answer yet for icmp_seq=318
no answer yet for icmp_seq=319
no answer yet for icmp_seq=320
no answer yet for icmp_seq=321
no answer yet for icmp_seq=322
no answer yet for icmp_seq=323
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
no answer yet for icmp_seq=337
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
64 bytes from 10.0.0.13: icmp_seq=324 ttl=64 time=18962 ms
64 bytes from 10.0.0.13: icmp_seq=325 ttl=64 time=18102 ms
64 bytes from 10.0.0.13: icmp_seq=326 ttl=64 time=17872 ms
64 bytes from 10.0.0.13: icmp_seq=328 ttl=64 time=16101 ms
64 bytes from 10.0.0.13: icmp_seq=329 ttl=64 time=14101 ms
64 bytes from 10.0.0.13: icmp_seq=333 ttl=64 time=10899 ms
64 bytes from 10.0.0.13: icmp_seq=334 ttl=64 time=10106 ms
64 bytes from 10.0.0.13: icmp_seq=335 ttl=64 time=9921 ms
no answer yet for icmp_seq=345
no answer yet for icmp_seq=346
no answer yet for icmp_seq=347
64 bytes from 10.0.0.13: icmp_seq=339 ttl=64 time=7459 ms
64 bytes from 10.0.0.13: icmp_seq=338 ttl=64 time=8329 ms
64 bytes from 10.0.0.13: icmp_seq=341 ttl=64 time=5516 ms
64 bytes from 10.0.0.13: icmp_seq=346 ttl=64 time=553 ms
64 bytes from 10.0.0.13: icmp_seq=347 ttl=64 time=352 ms
64 bytes from 10.0.0.13: icmp_seq=348 ttl=64 time=139 ms
64 bytes from 10.0.0.13: icmp_seq=349 ttl=64 time=28.2 ms
64 bytes from 10.0.0.13: icmp_seq=350 ttl=64 time=24.3 ms
64 bytes from 10.0.0.13: icmp_seq=351 ttl=64 time=34.8 ms
64 bytes from 10.0.0.13: icmp_seq=352 ttl=64 time=25.4 ms
64 bytes from 10.0.0.13: icmp_seq=353 ttl=64 time=25.9 ms
64 bytes from 10.0.0.13: icmp_seq=354 ttl=64 time=25.6 ms
64 bytes from 10.0.0.13: icmp_seq=355 ttl=64 time=26.4 ms
64 bytes from 10.0.0.13: icmp_seq=356 ttl=64 time=24.4 ms
64 bytes from 10.0.0.13: icmp_seq=357 ttl=64 time=25.2 ms
64 bytes from 10.0.0.13: icmp_seq=358 ttl=64 time=31.5 ms
64 bytes from 10.0.0.13: icmp_seq=359 ttl=64 time=26.2 ms
64 bytes from 10.0.0.13: icmp_seq=360 ttl=64 time=24.7 ms
64 bytes from 10.0.0.13: icmp_seq=361 ttl=64 time=29.4 ms
64 bytes from 10.0.0.13: icmp_seq=362 ttl=64 time=24.6 ms
64 bytes from 10.0.0.13: icmp_seq=363 ttl=64 time=30.5 ms
64 bytes from 10.0.0.13: icmp_seq=364 ttl=64 time=32.9 ms
no answer yet for icmp_seq=365
64 bytes from 10.0.0.13: icmp_seq=365 ttl=64 time=364 ms
64 bytes from 10.0.0.13: icmp_seq=366 ttl=64 time=282 ms
no answer yet for icmp_seq=367
no answer yet for icmp_seq=368
no answer yet for icmp_seq=369
