timestamp,rtt_ms
2026-01-19 15:58:17.277668096+00:00,16.9
2026-01-19 15:58:17.474560+00:00,8.83
2026-01-19 15:58:17.682118912+00:00,9.71
2026-01-19 15:58:17.887206144+00:00,10.8
2026-01-19 15:58:18.090768128+00:00,8.27
2026-01-19 15:58:18.288093184+00:00,4.86
2026-01-19 15:58:18.493787136+00:00,8.34
2026-01-19 15:58:18.691678976+00:00,5.05
2026-01-19 15:58:18.893934080+00:00,6.89
2026-01-19 15:58:19.094886144+00:00,6.54
2026-01-19 15:58:19.296669952+00:00,7.3
2026-01-19 15:58:19.496342784+00:00,6.59
2026-01-19 15:58:19.698450944+00:00,7.42
2026-01-19 15:58:19.898788096+00:00,6.02
2026-01-19 15:58:20.100275968+00:00,5.72
2026-01-19 15:58:20.302311936+00:00,6.87
2026-01-19 15:58:20.504965120+00:00,8.41
2026-01-19 15:58:20.706678016+00:00,9.07
2026-01-19 15:58:20.908168192+00:00,8.5
2026-01-19 15:58:21.107005952+00:00,6.43
2026-01-19 15:58:21.309362944+00:00,7.84
2026-01-19 15:58:21.511060992+00:00,8.35
2026-01-19 15:58:21.715540992+00:00,9.82
2026-01-19 15:58:21.917489920+00:00,8.18
2026-01-19 15:58:22.117691904+00:00,7.16
2026-01-19 15:58:22.320121088+00:00,6.44
2026-01-19 15:58:22.524375040+00:00,9.64
2026-01-19 15:58:22.723196928+00:00,6.7
2026-01-19 15:58:22.927629056+00:00,10.1
2026-01-19 15:58:23.128807936+00:00,10.3
2026-01-19 15:58:23.327563008+00:00,7.58
2026-01-19 15:58:23.532069888+00:00,9.99
2026-01-19 15:58:23.732034048+00:00,9.64
2026-01-19 15:58:23.934644992+00:00,11.5
2026-01-19 15:58:24.132633088+00:00,8.56
2026-01-19 15:58:24.334238976+00:00,8.6
2026-01-19 15:58:24.534683904+00:00,8.21
2026-01-19 15:58:24.740335872+00:00,10.5
2026-01-19 15:58:25.040424960+00:00,110.0
2026-01-19 15:58:25.140357120+00:00,9.49
2026-01-19 15:58:25.345683200+00:00,10.7
2026-01-19 15:58:25.543134976+00:00,6.93
2026-01-19 15:58:25.774811904+00:00,38.0
2026-01-19 15:58:25.957933056+00:00,18.6
2026-01-19 15:58:26.149367040+00:00,9.08
2026-01-19 15:58:26.354633984+00:00,14.0
2026-01-19 15:58:26.552707072+00:00,10.4
2026-01-19 15:58:26.754394112+00:00,11.1
2026-01-19 15:58:26.958718976+00:00,13.3
2026-01-19 15:58:27.155224064+00:00,9.31
2026-01-19 15:58:27.357755904+00:00,11.2
2026-01-19 15:58:27.554737920+00:00,7.57
2026-01-19 15:58:27.755841024+00:00,7.48
2026-01-19 15:58:27.957905152+00:00,8.29
2026-01-19 15:58:28.159142144+00:00,7.61
2026-01-19 15:58:28.360775936+00:00,8.18
2026-01-19 15:58:28.561614080+00:00,7.48
2026-01-19 15:58:28.761521152+00:00,6.53
2026-01-19 15:58:28.969694976+00:00,12.1
2026-01-19 15:58:29.165857024+00:00,7.44
2026-01-19 15:58:29.365922048+00:00,5.96
2026-01-19 15:58:29.586245120+00:00,23.6
2026-01-19 15:58:29.779938048+00:00,14.0
2026-01-19 15:58:29.992058112+00:00,7.23
2026-01-19 15:58:30.200879104+00:00,10.8
2026-01-19 15:58:30.398230016+00:00,5.21
2026-01-19 15:58:30.610158848+00:00,14.4
2026-01-19 15:58:30.811247104+00:00,11.9
2026-01-19 15:58:31.015120128+00:00,13.5
2026-01-19 15:58:31.208150016+00:00,5.76
2026-01-19 15:58:31.410192128+00:00,6.0
2026-01-19 15:58:31.628130816+00:00,8.28
2026-01-19 15:58:31.892827136+00:00,62.5
2026-01-19 15:58:32.053339904+00:00,12.1
2026-01-19 15:58:32.249402112+00:00,7.37
2026-01-19 15:58:32.450661888+00:00,7.53
2026-01-19 15:58:32.652615936+00:00,6.45
2026-01-19 15:58:32.864418048+00:00,5.55
2026-01-19 15:58:33.067616+00:00,7.73
2026-01-19 15:58:33.292195072+00:00,31.0
2026-01-19 15:58:33.469326848+00:00,6.63
2026-01-19 15:58:33.694027776+00:00,7.03
2026-01-19 15:58:33.894136832+00:00,6.34
2026-01-19 15:58:34.096226816+00:00,5.46
2026-01-19 15:58:34.299675904+00:00,6.53
2026-01-19 15:58:34.500891904+00:00,6.74
2026-01-19 15:58:34.702053120+00:00,6.97
2026-01-19 15:58:34.901961984+00:00,6.49
2026-01-19 15:58:35.103885824+00:00,7.63
2026-01-19 15:58:35.304971008+00:00,5.98
2026-01-19 15:58:35.507673088+00:00,8.54
2026-01-19 15:58:35.706024960+00:00,5.96
2026-01-19 15:58:35.906050816+00:00,5.68
2026-01-19 15:58:36.107446784+00:00,6.01
2026-01-19 15:58:36.309645824+00:00,5.3
2026-01-19 15:58:36.517529088+00:00,9.26
2026-01-19 15:58:36.718394112+00:00,9.42
2026-01-19 15:58:36.918680832+00:00,8.83
2026-01-19 15:58:37.118974976+00:00,8.83
2026-01-19 15:58:37.316932864+00:00,6.15
2026-01-19 15:58:37.522813184+00:00,8.78
2026-01-19 15:58:37.720750080+00:00,5.85
2026-01-19 15:58:37.924952064+00:00,8.89
2026-01-19 15:58:38.124638208+00:00,8.37
2026-01-19 15:58:38.322196992+00:00,4.3
2026-01-19 15:58:38.524892928+00:00,6.28
2026-01-19 15:58:38.727838976+00:00,8.5
2026-01-19 15:58:38.927740928+00:00,7.33
2026-01-19 15:58:39.130510080+00:00,8.68
2026-01-19 15:58:39.329457152+00:00,6.41
2026-01-19 15:58:39.531219968+00:00,6.85
2026-01-19 15:58:39.735052032+00:00,6.46
2026-01-19 15:58:39.937730048+00:00,6.98
2026-01-19 15:58:40.141576960+00:00,8.79
2026-01-19 15:58:40.340816896+00:00,6.73
