mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.4007598920224416,0.023769134427076417,1.4007598920224416,1.1535257044243972,3.4176475957028467,0.0007220216606498195,0.10157948732376099
nowcast,throughput_Mbps,1.8443848971339794,2.2778390438610705,,,,,
nowcast,utilization,0.008782529105069879,1.8135701818458651e-06,,,,,
nowcast,rtt_ms,118.55511422098125,90.02457064187237,,,,,
