mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,24.351500275549483,19.010229171426406,24.351500275549483,25.11757713601178,3.130665396486321,0.0664259927797834,19.080829620361328
nowcast,throughput_Mbps,1.7478546418594885,2.187727145936064,,,,,
nowcast,utilization,0.07848243041293718,0.00036904393348063355,,,,,
nowcast,rtt_ms,87.41194072846032,90.22840098150395,,,,,
