mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.4262940021706785,0.023769134427076417,1.4262940021706785,0.8707909339313963,4.65522474492869,0.0,0.07859640568494797
nowcast,throughput_Mbps,1.4932561600358554,1.8269078649789436,,,,,
nowcast,utilization,0.020994768037392055,1.8142524100277923e-06,,,,,
nowcast,rtt_ms,189.9341132245091,160.1875503230916,,,,,
