mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.0197988022844224,0.023769134427076417,1.0197988022844224,0.9027126905859731,2.122267462371885,0.0,0.08439221978187561
nowcast,throughput_Mbps,1.510061427132086,1.8962718880250788,,,,,
nowcast,utilization,0.01105796731424752,1.7883493239076013e-06,,,,,
nowcast,rtt_ms,198.75539157627105,173.2099141157266,,,,,
