mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
lead1,queue_pkts,3.2666620740704877,0.023809523809523808,3.2666620740704877,2.969566905578928,6.251397291638414,0.002173913043478261,0.17625199258327484
lead1,throughput_Mbps,1.734344054377651,2.0839230700281055,,,,,
lead1,utilization,0.08455114305403633,1.992347524928895e-06,,,,,
lead1,rtt_ms,170.88127265910438,129.75109327809187,,,,,
