mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.2893525204375555,0.023769134427076417,1.2893525204375555,1.0383104782877692,3.2641680164712303,0.00036101083032490973,0.06703155487775803
nowcast,throughput_Mbps,1.4537266666432929,1.8546858021652968,,,,,
nowcast,utilization,0.015206197650544966,6.077514762873228e-05,,,,,
nowcast,rtt_ms,271.2946667119109,251.51789070212885,,,,,
