mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,2.064198391529022,0.023769134427076417,2.064198391529022,0.49909298561028326,8.123939041787732,0.0,0.042107608169317245
nowcast,throughput_Mbps,1.7369937077042608,2.1109115678296386,,,,,
nowcast,utilization,0.023013466864641414,1.8128970552981497e-06,,,,,
nowcast,rtt_ms,155.26481402602982,134.06693305390658,,,,,
