mode,method,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,zero,queue_pkts,20.838482979366706,0.023769134427076417,20.838482979366706,1.0194852527160043,84.26598100986872,0.0,0.0
nowcast,zero,throughput_Mbps,1.3509435307029634,0.0018167026118169598,,,,,
nowcast,zero,utilization,0.3268184965834092,1.8167026080457572e-06,,,,,
nowcast,zero,rtt_ms,354.45785508048283,354.4578550804829,,,,,
nowcast,persistence,queue_pkts,2.1415185488141946,0.033614632272640714,2.1415185488141946,1.494273062582461,6.387487769068525,0.0007220216606498195,0.09458483754512635
nowcast,persistence,throughput_Mbps,0.8357060931842752,0.0025132499765838203,,,,,
nowcast,persistence,utilization,0.06915930939805047,2.51324997359321e-06,,,,,
nowcast,persistence,rtt_ms,50.341108218147355,50.341108218147355,,,,,
