mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,2.6505731682967157,0.023769134427076417,2.6505731682967157,2.6397275143416006,2.8122060498596246,0.00036101083032490973,0.11739508807659149
nowcast,throughput_Mbps,1.4534904642132382,1.8534668271644734,,,,,
nowcast,utilization,0.012361446053858636,0.00013056173703491637,,,,,
nowcast,rtt_ms,363.30394461531193,363.3303278779355,,,,,
