mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.159063626383604,0.023769134427076417,1.159063626383604,0.7992302289927377,3.4910393464030296,0.0,0.07821928709745407
nowcast,throughput_Mbps,1.4554349403476385,1.8284667128483862,,,,,
nowcast,utilization,0.01146530658939438,1.8167695683548632e-06,,,,,
nowcast,rtt_ms,232.3601810133631,202.89056869488186,,,,,
