mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
lead1,queue_pkts,4.59310915613005,0.023809523809523808,4.59310915613005,3.760597074576253,11.301913965487318,0.002536231884057971,0.22586700320243835
lead1,throughput_Mbps,0.8146834164204586,0.1958757339722423,,,,,
lead1,utilization,0.23975825513343926,1.8154663415503084e-05,,,,,
lead1,rtt_ms,86.24581300131267,90.50685757097267,,,,,
