mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,1.6812615525595611,0.023769134427076417,1.6812615525595611,1.3726108813040245,4.16315936036006,0.00036101083032490973,0.08270871639251709
nowcast,throughput_Mbps,1.2921057155288544,1.619156765055432,,,,,
nowcast,utilization,0.03664171796387632,5.0032681629142654e-05,,,,,
nowcast,rtt_ms,363.2958145910292,363.3481576207576,,,,,
