mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
lead1,queue_pkts,2.9930542072307773,0.023809523809523808,2.9930542072307773,2.9140409786765815,4.014353369057006,0.0018115942028985507,0.15529686212539673
lead1,throughput_Mbps,2.004687583730515,2.4769785667306548,,,,,
lead1,utilization,0.05873912071830643,0.0004144885328393769,,,,,
lead1,rtt_ms,363.5946627497039,363.7942696079995,,,,,
