mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean
nowcast,queue_pkts,0.9782580009516755,0.023769134427076417,0.9782580009516755,0.8892137778980963,1.8750919205469299,0.0,0.08414332568645477
nowcast,throughput_Mbps,1.712276300920497,2.121332077808745,,,,,
nowcast,utilization,0.010516463019082035,1.8343513558038398e-06,,,,,
nowcast,rtt_ms,363.327414909024,363.3468179758634,,,,,
