mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean,thr_global_rmse,thr_idle_rmse,thr_busy_rmse,thr_idle_fp,thr_idle_mean,delay_global_rmse,delay_idle_rmse,delay_busy_rmse,delay_idle_fp,delay_idle_mean
nowcast,queue_pkts,13.735615754722085,0.023769134427076417,13.735615754722085,1.306420372084696,55.36948667179343,0.0,0.040054962038993835,,,,,,,,,,
nowcast,throughput_Mbps,1.79162243589848,1.7017095747587767,,,,,,1.79162243589848,1.525684314056641,2.4097657007734,0.004087193460490463,0.05691755935549736,,,,,
nowcast,utilization,0.05381886457103392,2.1213527089786023e-06,,,,,,,,,,,,,,,
nowcast,qdelay_ms,73.49221770045474,74.83234532217872,,,,,,,,,,,73.49221770045474,2.2624885880447865,83.95566380190269,0.007246376811594203,0.1801445484161377
