timestamp,iface,backlog_pkts,s2-eth2__tx_packets_per_s_lag3,s2-eth2__throughput_Mbps_lag3,s2-eth2__tx_bytes_per_s_lag3,s2-eth2__tx_packets_per_s_lag1,s2-eth2__throughput_Mbps_lag1,s2-eth2__tx_bytes_per_s_lag1,s2-eth2__tx_packets_per_s_lag2,s2-eth2__throughput_Mbps_lag2,s2-eth2__tx_bytes_per_s_lag2,s2-eth2__tx_bytes_per_s,s2-eth2__throughput_Mbps,s2-eth2__tx_packets_per_s,s2-eth2__rx_packets_per_s_lag2,s2-eth2__rx_packets_per_s_lag3,s2-eth2__rx_bytes_per_s_lag2,s2-eth2__rx_bytes_per_s_lag3,s2-eth2__rx_packets_per_s_lag1,s2-eth2__rx_bytes_per_s_lag1,s5-eth4__throughput_Mbps,s5-eth3__throughput_Mbps,s1-eth1__tx_bytes_per_s_lag3,s1-eth1__tx_packets_per_s_lag3,s5-eth4__tx_bytes_per_s,s1-eth1__tx_bytes_per_s_lag2,s1-eth1__tx_packets_per_s_lag2,s1-eth2__throughput_Mbps,s5-eth2__tx_bytes_per_s,s1-eth1__throughput_Mbps,s5-eth2__throughput_Mbps,s5-eth3__tx_bytes_per_s,s1-eth1__tx_bytes_per_s_lag1,s1-eth1__tx_packets_per_s_lag1,s5-eth4__throughput_Mbps_lag1,s5-eth1__throughput_Mbps,s5-eth4__throughput_Mbps_lag3,s5-eth3__throughput_Mbps_lag1,s5-eth3__throughput_Mbps_lag3,s1-eth1__tx_packets_per_s,s1-eth1__tx_bytes_per_s,s5-eth4__tx_bytes_per_s_lag1,s5-eth4__throughput_Mbps_lag2,s5-eth4__tx_bytes_per_s_lag3,s5-eth3__throughput_Mbps_lag2,s1-eth2__throughput_Mbps_lag1,s3-eth5__throughput_Mbps,s1-eth1__throughput_Mbps_lag1,s5-eth2__tx_bytes_per_s_lag3,s5-eth2__throughput_Mbps_lag3,s1-eth2__throughput_Mbps_lag3,s5-eth2__tx_bytes_per_s_lag1,s1-eth1__throughput_Mbps_lag3,s5-eth2__throughput_Mbps_lag1,s5-eth4__tx_packets_per_s,s5-eth3__tx_bytes_per_s_lag1,s5-eth1__throughput_Mbps_lag1,s5-eth1__throughput_Mbps_lag3,s5-eth4__tx_bytes_per_s_lag2,s5-eth3__tx_bytes_per_s_lag3,s5-eth2__tx_bytes_per_s_lag2,s5-eth2__throughput_Mbps_lag2,s1-eth2__throughput_Mbps_lag2,s1-eth1__throughput_Mbps_lag2,s5-eth2__tx_packets_per_s,s3-eth5__tx_bytes_per_s,s5-eth1__rx_bytes_per_s,s5-eth3__tx_packets_per_s,s5-eth1__throughput_Mbps_lag2,s5-eth3__tx_bytes_per_s_lag2,s3-eth5__throughput_Mbps_lag1,s3-eth5__throughput_Mbps_lag3,s3-eth5__throughput_Mbps_lag2,s2-eth2__rx_packets_per_s,s3-eth5__tx_bytes_per_s_lag1,s3-eth5__tx_bytes_per_s_lag3,s1-eth2__tx_bytes_per_s,s3-eth5__tx_packets_per_s,s3-eth5__tx_bytes_per_s_lag2,s5-eth1__rx_bytes_per_s_lag1,s5-eth4__tx_packets_per_s_lag1,s5-eth1__rx_bytes_per_s_lag3
2025-10-10 15:29:01.325455+00:00,s1-eth1,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s1-eth2,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s1-eth3,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s1-eth4,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s2-eth1,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s2-eth2,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s2-eth3,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s2-eth4,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s2-eth5,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
2025-10-10 15:29:01.325455+00:00,s3-eth1,0,,,,,,,,,,121.17781372719584,0.0009694225098175,1.7311116246742264,,,,,,,0.0009694225098175,0.0009694225098175,,,121.17781372719584,,,0.0009694225098175,121.17781372719584,0.0009694225098175,0.0009694225098175,121.17781372719584,,,,0.0014541337647263,,,,1.7311116246742264,121.17781372719584,,,,,,0.0009694225098175,,,,,,,,1.7311116246742264,,,,,,,,,,1.7311116246742264,121.17781372719584,121.17781372719584,1.7311116246742264,,,,,,0.0,,,121.17781372719584,1.7311116246742264,,,,
