mode,target,rmse_global,rmse_nonSensor,queue_global_rmse,queue_idle_rmse,queue_busy_rmse,queue_idle_fp,queue_idle_mean,thr_global_rmse,thr_idle_rmse,thr_busy_rmse,thr_idle_fp,thr_idle_mean,delay_global_rmse,delay_idle_rmse,delay_busy_rmse,delay_idle_fp,delay_idle_mean
nowcast,queue_pkts,21.537377417018895,6.128902306026145e-05,21.537377417018895,22.101714393654582,10.688761787468493,0.07251381215469613,9.083817481994629,,,,,,,,,,
nowcast,throughput_Mbps,0.1859898803032157,0.0014412672264681797,,,,,,0.1859898803032157,0.0049230400722637515,0.3559379803765279,0.0026619343389529724,0.0021667967084795237,,,,,
nowcast,utilization,0.03730354831992622,0.0006809934328077668,,,,,,,,,,,,,,,
nowcast,qdelay_ms,70.54532978402659,74.0304232510001,,,,,,,,,,,70.54532978402659,100.67309870990034,64.21346854935412,0.045454545454545456,18.238916397094727
